,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
0,1075000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,109,160,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-05/2017-04-05/1min/time/16:22/16:40.json,1075000,40.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-05/2017-04-05/1sec/time/16:22:37/16:40:32.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-05 20:50:08,6972415492,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1075000,2017-04-05T16:22:37.000-04:00,,2017-04-05T16:22:37.000-04:00,1829,https://api.fitbit.com/1/user/-/activities/6972415492.tcx
1,972000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,123,163,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-05/2017-04-05/1min/time/15:30/15:46.json,972000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-05/2017-04-05/1sec/time/15:30:34/15:46:46.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 2, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-05 19:49:39,6971750933,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",972000,2017-04-05T15:30:34.000-04:00,,2017-04-05T15:30:34.000-04:00,1669,https://api.fitbit.com/1/user/-/activities/6971750933.tcx
2,922000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",Walk,90013,110,137,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-05/2017-04-05/1min/time/14:01/14:17.json,922000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-05/2017-04-05/1sec/time/14:01:49/14:17:11.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-05 18:40:14,6970004632,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-04-05T14:01:49.000-04:00,,2017-04-05T14:01:49.000-04:00,1376,https://api.fitbit.com/1/user/-/activities/6970004632.tcx
3,1076000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,114,164,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-05/2017-04-05/1min/time/9:05/9:23.json,1076000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-05/2017-04-05/1sec/time/09:05:42/09:23:38.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-05 13:29:35,6963328452,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1076000,2017-04-05T09:05:42.000-04:00,,2017-04-05T09:05:42.000-04:00,1868,https://api.fitbit.com/1/user/-/activities/6963328452.tcx
4,921000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,120,146,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-05/2017-04-05/1min/time/7:35/7:50.json,921000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-05/2017-04-05/1sec/time/07:35:15/07:50:36.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-05 12:09:22,6962395597,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2017-04-05T07:35:15.000-04:00,,2017-04-05T07:35:15.000-04:00,1451,https://api.fitbit.com/1/user/-/activities/6962395597.tcx
5,2500000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",Workout,3000,136,476,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-05/2017-04-05/1min/time/6:43/7:24.json,2500000,512.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-05/2017-04-05/1sec/time/06:43:13/07:24:53.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 21, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 20, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-05 11:32:17,6954238597,tracker,"{'calories': False, 'distance': False, 'steps': False}",2500000,2017-04-05T06:43:13.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-04-05T06:43:13.000-04:00,3937,https://api.fitbit.com/1/user/-/activities/6954238597.tcx
6,2714000,"[{'minutes': 12, 'name': 'sedentary'}, {'minutes': 16, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",Walk,90013,95,280,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-04/2017-04-04/1min/time/17:55/18:40.json,2714000,80.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-04/2017-04-04/1sec/time/17:55:11/18:40:25.json,"[{'max': 99, 'min': 30, 'minutes': 20, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 24, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-04 23:54:46,6955283698,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2714000,2017-04-04T17:55:11.000-04:00,,2017-04-04T17:55:11.000-04:00,2868,https://api.fitbit.com/1/user/-/activities/6955283698.tcx
7,1177000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,105,165,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-04/2017-04-04/1min/time/13:52/14:12.json,1177000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-04/2017-04-04/1sec/time/13:52:51/14:12:28.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 19, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-04 18:42:57,6950380933,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1177000,2017-04-04T13:52:51.000-04:00,,2017-04-04T13:52:51.000-04:00,1839,https://api.fitbit.com/1/user/-/activities/6950380933.tcx
8,3929000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 61, 'name': 'very'}]",Workout,3000,136,738,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-03/2017-04-03/1min/time/17:43/18:49.json,3930000,72.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-03/2017-04-03/1sec/time/17:43:55/18:49:25.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 38, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 21, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 6, 'name': 'Peak'}]",2017-04-03 22:51:42,6929304493,tracker,"{'calories': False, 'distance': False, 'steps': False}",3930000,2017-04-03T17:43:55.000-04:00,"{'id': '77441808', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-04-03T17:43:55.000-04:00,3176,https://api.fitbit.com/1/user/-/activities/6929304493.tcx
9,973000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",Walk,90013,107,137,https://api.fitbit.com/1/user/-/activities/calories/date/2017-04-03/2017-04-03/1min/time/13:02/13:18.json,973000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-04-03/2017-04-03/1sec/time/13:02:03/13:18:16.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-04-03 17:49:10,6928585023,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2017-04-03T13:02:03.000-04:00,,2017-04-03T13:02:03.000-04:00,1619,https://api.fitbit.com/1/user/-/activities/6928585023.tcx
