,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
0,1280000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",Walk,90013,110,188,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-25/2018-07-25/1min/time/18:38/18:59.json,1280000,37.831365,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-25/2018-07-25/1sec/time/18:38:27/18:59:47.json,"[{'max': 98, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 19, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-26 21:34:10,15794025101,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1280000,2018-07-25T18:38:27.000-04:00,,2018-07-25T18:38:27.000-04:00,2085,https://api.fitbit.com/1/user/-/activities/15794025101.tcx
1,5355000,"[{'minutes': 7, 'name': 'sedentary'}, {'minutes': 31, 'name': 'lightly'}, {'minutes': 22, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",Workout,3000,113,634,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-25/2018-07-25/1min/time/8:03/9:32.json,5355000,65.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-25/2018-07-25/1sec/time/08:03:18/09:32:33.json,"[{'max': 98, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 83, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-26 21:34:08,15786247081,tracker,"{'calories': False, 'distance': False, 'steps': False}",5355000,2018-07-25T08:03:18.000-04:00,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2018-07-25T08:03:18.000-04:00,1827,https://api.fitbit.com/1/user/-/activities/15786247081.tcx
2,4986000,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 9, 'name': 'lightly'}, {'minutes': 28, 'name': 'fairly'}, {'minutes': 41, 'name': 'very'}]",Workout,3000,113,604,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-19/2018-07-19/1min/time/8:22/9:45.json,4986000,52.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-19/2018-07-19/1sec/time/08:22:36/09:45:42.json,"[{'max': 98, 'min': 30, 'minutes': 5, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 78, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-19 15:29:55,15626916064,tracker,"{'calories': False, 'distance': False, 'steps': False}",4986000,2018-07-19T08:22:36.000-04:00,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2018-07-19T08:22:36.000-04:00,1603,https://api.fitbit.com/1/user/-/activities/15626916064.tcx
3,1280000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,91,168,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-18/2018-07-18/1min/time/19:06/19:27.json,1280000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-18/2018-07-18/1sec/time/19:06:28/19:27:48.json,"[{'max': 98, 'min': 30, 'minutes': 17, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 4, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-19 00:54:38,15626090195,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1280000,2018-07-18T19:06:28.000-04:00,,2018-07-18T19:06:28.000-04:00,2063,https://api.fitbit.com/1/user/-/activities/15626090195.tcx
4,5683000,"[{'minutes': 89, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Elliptical,20047,65,146,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-18/2018-07-18/1min/time/1:24/2:59.json,5683000,,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-18/2018-07-18/1sec/time/01:24:56/02:59:39.json,"[{'max': 98, 'min': 30, 'minutes': 95, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 0, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-18 07:12:57,15609690771,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",5683000,2018-07-18T01:24:56.000-04:00,,2018-07-18T01:24:56.000-04:00,83,https://api.fitbit.com/1/user/-/activities/15609690771.tcx
5,2253000,"[{'minutes': 32, 'name': 'sedentary'}, {'minutes': 5, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Elliptical,20047,65,64,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-18/2018-07-18/1min/time/0:24/1:01.json,2253000,,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-18/2018-07-18/1sec/time/00:24:20/01:01:53.json,"[{'max': 98, 'min': 30, 'minutes': 37, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 0, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-18 05:20:39,15608657013,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2253000,2018-07-18T00:24:20.000-04:00,,2018-07-18T00:24:20.000-04:00,93,https://api.fitbit.com/1/user/-/activities/15608657013.tcx
6,4694000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 42, 'name': 'very'}]",Workout,3000,117,618,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-17/2018-07-17/1min/time/6:48/8:06.json,4694000,102.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-17/2018-07-17/1sec/time/06:48:07/08:06:21.json,"[{'max': 98, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 74, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-17 17:49:42,15581395199,tracker,"{'calories': False, 'distance': False, 'steps': False}",4694000,2018-07-17T06:48:07.000-04:00,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2018-07-17T06:48:07.000-04:00,1584,https://api.fitbit.com/1/user/-/activities/15581395199.tcx
7,2253000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",Walk,90013,106,265,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-14/2018-07-14/1min/time/11:24/12:02.json,2253000,100.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-14/2018-07-14/1sec/time/11:24:30/12:02:03.json,"[{'max': 98, 'min': 30, 'minutes': 8, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 28, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-17 02:13:22,15582779658,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2253000,2018-07-14T11:24:30.000-04:00,,2018-07-14T11:24:30.000-04:00,2999,https://api.fitbit.com/1/user/-/activities/15582779658.tcx
8,1229000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,105,172,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-13/2018-07-13/1min/time/22:40/23:01.json,1229000,40.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-13/2018-07-13/1sec/time/22:40:46/23:01:15.json,"[{'max': 98, 'min': 30, 'minutes': 11, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 9, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-17 02:13:22,15582779653,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1229000,2018-07-13T22:40:46.000-04:00,,2018-07-13T22:40:46.000-04:00,1896,https://api.fitbit.com/1/user/-/activities/15582779653.tcx
9,973000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 10, 'name': 'very'}]",Walk,90013,103,123,https://api.fitbit.com/1/user/-/activities/calories/date/2018-07-09/2018-07-09/1min/time/12:11/12:27.json,973000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-07-09/2018-07-09/1sec/time/12:11:13/12:27:26.json,"[{'max': 98, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 10, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-07-09 19:36:49,15430807151,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2018-07-09T12:11:13.000-04:00,,2018-07-09T12:11:13.000-04:00,1299,https://api.fitbit.com/1/user/-/activities/15430807151.tcx
