,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
0,1178000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",Walk,90013,105,149,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-13/2017-09-13/1min/time/19:07/19:27.json,1178000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-13/2017-09-13/1sec/time/19:07:47/19:27:25.json,"[{'max': 99, 'min': 30, 'minutes': 5, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-13 23:43:05,9884898547,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1178000,2017-09-13T19:07:47.000-04:00,,2017-09-13T19:07:47.000-04:00,1698,https://api.fitbit.com/1/user/-/activities/9884898547.tcx
1,1280000,"[{'minutes': 5, 'name': 'sedentary'}, {'minutes': 16, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Walk,90013,98,128,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-13/2017-09-13/1min/time/12:50/13:11.json,1280000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-13/2017-09-13/1sec/time/12:50:34/13:11:54.json,"[{'max': 99, 'min': 30, 'minutes': 15, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 6, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-13 18:01:30,9879842702,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1280000,2017-09-13T12:50:34.000-04:00,,2017-09-13T12:50:34.000-04:00,1166,https://api.fitbit.com/1/user/-/activities/9879842702.tcx
2,4072000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 58, 'name': 'very'}]",Workout,3000,133,695,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-13/2017-09-13/1min/time/8:10/9:18.json,4072000,62.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-13/2017-09-13/1sec/time/08:10:57/09:18:49.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 49, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 18, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-13 13:30:34,9873573528,tracker,"{'calories': False, 'distance': False, 'steps': False}",4072000,2017-09-13T08:10:57.000-04:00,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-09-13T08:10:57.000-04:00,2840,https://api.fitbit.com/1/user/-/activities/9873573528.tcx
3,1025000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,120,175,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-13/2017-09-13/1min/time/7:10/7:28.json,1025000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-13/2017-09-13/1sec/time/07:10:59/07:28:04.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-13 11:35:03,9874132544,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1025000,2017-09-13T07:10:59.000-04:00,,2017-09-13T07:10:59.000-04:00,1766,https://api.fitbit.com/1/user/-/activities/9874132544.tcx
4,1075000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",Walk,90013,97,131,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-12/2017-09-12/1min/time/19:31/19:49.json,1075000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-12/2017-09-12/1sec/time/19:31:15/19:49:10.json,"[{'max': 99, 'min': 30, 'minutes': 12, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 6, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-12 23:54:16,9867859115,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1075000,2017-09-12T19:31:15.000-04:00,,2017-09-12T19:31:15.000-04:00,1513,https://api.fitbit.com/1/user/-/activities/9867859115.tcx
5,924000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,114,136,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-12/2017-09-12/1min/time/8:44/8:59.json,924000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-12/2017-09-12/1sec/time/08:44:23/08:59:47.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-12 13:16:27,9854416083,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",924000,2017-09-12T08:44:23.000-04:00,,2017-09-12T08:44:23.000-04:00,1455,https://api.fitbit.com/1/user/-/activities/9854416083.tcx
6,1075000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,120,169,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-11/2017-09-11/1min/time/21:51/22:09.json,1075000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-11/2017-09-11/1sec/time/21:51:37/22:09:32.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 18, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-12 02:25:49,9848164521,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1075000,2017-09-11T21:51:37.000-04:00,,2017-09-11T21:51:37.000-04:00,1715,https://api.fitbit.com/1/user/-/activities/9848164521.tcx
7,4536000,"[{'minutes': 12, 'name': 'sedentary'}, {'minutes': 27, 'name': 'lightly'}, {'minutes': 21, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Workout,3000,110,467,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-11/2017-09-11/1min/time/19:30/20:46.json,4536000,76.000656,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-11/2017-09-11/1sec/time/19:30:56/20:46:32.json,"[{'max': 99, 'min': 30, 'minutes': 12, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 60, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 4, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-12 00:54:11,9846002985,tracker,"{'calories': False, 'distance': False, 'steps': False}",4536000,2017-09-11T19:30:56.000-04:00,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2017-09-11T19:30:56.000-04:00,1410,https://api.fitbit.com/1/user/-/activities/9846002985.tcx
8,1178000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,116,174,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-11/2017-09-11/1min/time/8:34/8:54.json,1178000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-11/2017-09-11/1sec/time/08:34:36/08:54:14.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 19, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-11 13:09:16,9835700380,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1178000,2017-09-11T08:34:36.000-04:00,,2017-09-11T08:34:36.000-04:00,1738,https://api.fitbit.com/1/user/-/activities/9835700380.tcx
9,1384000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,102,186,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-09/2017-09-09/1min/time/17:10/17:33.json,1384000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-09/2017-09-09/1sec/time/17:10:50/17:33:54.json,"[{'max': 99, 'min': 30, 'minutes': 8, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-09 21:37:31,9812541545,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1384000,2017-09-09T17:10:50.000-04:00,,2017-09-09T17:10:50.000-04:00,2208,https://api.fitbit.com/1/user/-/activities/9812541545.tcx
