,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
0,921000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,110.0,144,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-03/2017-09-03/1min/time/18:53/19:09.json,921000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-03/2017-09-03/1sec/time/18:53:59/19:09:20.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 16, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-03 23:13:51,9709142583,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2017-09-03T18:53:59.000-04:00,,2017-09-03T18:53:59.000-04:00,1679,https://api.fitbit.com/1/user/-/activities/9709142583.tcx
1,922000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,110.0,137,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-03/2017-09-03/1min/time/17:21/17:37.json,922000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-03/2017-09-03/1sec/time/17:21:48/17:37:10.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-03 21:57:29,9708251321,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-09-03T17:21:48.000-04:00,,2017-09-03T17:21:48.000-04:00,1597,https://api.fitbit.com/1/user/-/activities/9708251321.tcx
2,1639000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",Walk,90013,103.0,229,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-03/2017-09-03/1min/time/1:53/2:20.json,1639000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-03/2017-09-03/1sec/time/01:53:23/02:20:42.json,"[{'max': 99, 'min': 30, 'minutes': 5, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 22, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-03 07:11:44,9698530090,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1639000,2017-09-03T01:53:23.000-04:00,,2017-09-03T01:53:23.000-04:00,2777,https://api.fitbit.com/1/user/-/activities/9698530090.tcx
3,973000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,107.0,134,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-02/2017-09-02/1min/time/20:15/20:31.json,973000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-02/2017-09-02/1sec/time/20:15:27/20:31:40.json,"[{'max': 99, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-03 00:35:15,9695675801,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2017-09-02T20:15:27.000-04:00,,2017-09-02T20:15:27.000-04:00,1567,https://api.fitbit.com/1/user/-/activities/9695675801.tcx
4,1434000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 21, 'name': 'very'}]",Walk,90013,109.0,197,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-01/2017-09-01/1min/time/15:18/15:41.json,1434000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-01/2017-09-01/1sec/time/15:18:03/15:41:57.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 20, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-01 19:58:35,9677057977,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1434000,2017-09-01T15:18:03.000-04:00,,2017-09-01T15:18:03.000-04:00,2116,https://api.fitbit.com/1/user/-/activities/9677057977.tcx
5,922000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",Walk,90013,111.0,121,https://api.fitbit.com/1/user/-/activities/calories/date/2017-09-01/2017-09-01/1min/time/10:13/10:28.json,922000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-09-01/2017-09-01/1sec/time/10:13:25/10:28:47.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-01 14:40:43,9670406091,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-09-01T10:13:25.000-04:00,,2017-09-01T10:13:25.000-04:00,1223,https://api.fitbit.com/1/user/-/activities/9670406091.tcx
6,973000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,114.0,141,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-31/2017-08-31/1min/time/20:05/20:21.json,973000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-31/2017-08-31/1sec/time/20:05:12/20:21:25.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-09-01 00:28:22,9662366179,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2017-08-31T20:05:12.000-04:00,,2017-08-31T20:05:12.000-04:00,1576,https://api.fitbit.com/1/user/-/activities/9662366179.tcx
7,2355000,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",Walk,90013,110.0,321,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-31/2017-08-31/1min/time/13:36/14:15.json,2355000,60.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-08-31/2017-08-31/1sec/time/13:36:05/14:15:20.json,"[{'max': 99, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 35, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-08-31 18:20:22,9655364851,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2355000,2017-08-31T13:36:05.000-04:00,,2017-08-31T13:36:05.000-04:00,3308,https://api.fitbit.com/1/user/-/activities/9655364851.tcx
8,1332000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,,185,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-30/2017-08-30/1min/time/20:46/21:08.json,1332000,0.0,,,2017-08-31 01:20:14,9644219473,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1332000,2017-08-30T20:46:18.000-04:00,,2017-08-30T20:46:18.000-04:00,2162,
9,2458000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",Walk,90013,,325,https://api.fitbit.com/1/user/-/activities/calories/date/2017-08-30/2017-08-30/1min/time/17:52/18:33.json,2458000,0.0,,,2017-08-30 22:46:06,9642311005,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2458000,2017-08-30T17:52:13.000-04:00,,2017-08-30T17:52:13.000-04:00,3643,
