,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
0,5759000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 15, 'name': 'fairly'}, {'minutes': 79, 'name': 'very'}]",Workout,3000,128.0,1006,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-10/2016-09-10/1min/time/17:31/19:07.json,5759000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-10/2016-09-10/1sec/time/17:31:15/19:07:14.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 72, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 18, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 4, 'name': 'Peak'}]",2016-09-11 01:03:09,4011005269,tracker,"{'calories': False, 'distance': False, 'steps': False}",5759000,2016-09-10T17:31:15.000-04:00,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-09-10T17:31:15.000-04:00,4560,https://api.fitbit.com/1/user/-/activities/4011005269.tcx
1,1493000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,104.0,205,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-10/2016-09-10/1min/time/16:29/16:54.json,1493000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-10/2016-09-10/1sec/time/16:29:18/16:54:11.json,"[{'max': 99, 'min': 30, 'minutes': 8, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-11 01:03:13,4011580488,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1493000,2016-09-10T16:29:18.000-04:00,,2016-09-10T16:29:18.000-04:00,2144,https://api.fitbit.com/1/user/-/activities/4011580488.tcx
2,1646000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,100.0,229,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-10/2016-09-10/1min/time/11:40/12:07.json,1646000,41.666667,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-10/2016-09-10/1sec/time/11:40:09/12:07:35.json,"[{'max': 99, 'min': 30, 'minutes': 13, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-11 01:03:13,4011580487,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1646000,2016-09-10T11:40:09.000-04:00,,2016-09-10T11:40:09.000-04:00,2501,https://api.fitbit.com/1/user/-/activities/4011580487.tcx
3,1698000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 9, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,96.0,222,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-09/2016-09-09/1min/time/11:36/12:05.json,1698000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-09/2016-09-09/1sec/time/11:36:58/12:05:16.json,"[{'max': 99, 'min': 30, 'minutes': 15, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-11 01:03:12,4011580483,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1698000,2016-09-09T11:36:58.000-04:00,,2016-09-09T11:36:58.000-04:00,2360,https://api.fitbit.com/1/user/-/activities/4011580483.tcx
4,1029000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Walk,90013,112.0,163,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-08/2016-09-08/1min/time/19:48/20:06.json,1029000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-08/2016-09-08/1sec/time/19:48:51/20:06:00.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 17, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-09 01:58:06,3990039917,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1029000,2016-09-08T19:48:51.000-04:00,,2016-09-08T19:48:51.000-04:00,1703,https://api.fitbit.com/1/user/-/activities/3990039917.tcx
5,1081000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,104.0,157,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-08/2016-09-08/1min/time/18:00/18:18.json,1081000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-08/2016-09-08/1sec/time/18:00:25/18:18:26.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 16, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-09 01:58:06,3990039914,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1081000,2016-09-08T18:00:25.000-04:00,,2016-09-08T18:00:25.000-04:00,1629,https://api.fitbit.com/1/user/-/activities/3990039914.tcx
6,1338000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",Walk,90013,113.0,207,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-08/2016-09-08/1min/time/16:46/17:08.json,1338000,20.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-08/2016-09-08/1sec/time/16:46:24/17:08:42.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 22, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-09 01:58:06,3990039913,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1338000,2016-09-08T16:46:24.000-04:00,,2016-09-08T16:46:24.000-04:00,1988,https://api.fitbit.com/1/user/-/activities/3990039913.tcx
7,4291000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 53, 'name': 'very'}]",Workout,3000,122.0,704,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-07/2016-09-07/1min/time/21:54/23:06.json,4291000,,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-07/2016-09-07/1sec/time/21:54:43/23:06:14.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 67, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 5, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-08 03:15:16,3970088537,tracker,"{'calories': False, 'distance': False, 'steps': False}",4291000,2016-09-07T21:54:43.000-04:00,"{'id': '64251798', 'name': 'Charge HR', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",2016-09-07T21:54:43.000-04:00,2271,https://api.fitbit.com/1/user/-/activities/3970088537.tcx
8,1595000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",Walk,90013,91.0,199,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-07/2016-09-07/1min/time/13:18/13:45.json,1595000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-07/2016-09-07/1sec/time/13:18:42/13:45:17.json,"[{'max': 99, 'min': 30, 'minutes': 22, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 5, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-08 03:15:19,3975930453,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1595000,2016-09-07T13:18:42.000-04:00,,2016-09-07T13:18:42.000-04:00,2088,https://api.fitbit.com/1/user/-/activities/3975930453.tcx
9,1184000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,102.0,178,https://api.fitbit.com/1/user/-/activities/calories/date/2016-09-06/2016-09-06/1min/time/19:56/20:16.json,1184000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2016-09-06/2016-09-06/1sec/time/19:56:29/20:16:13.json,"[{'max': 99, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 139, 'min': 99, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 169, 'min': 139, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 169, 'minutes': 0, 'name': 'Peak'}]",2016-09-07 16:53:30,3967402351,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1184000,2016-09-06T19:56:29.000-04:00,,2016-09-06T19:56:29.000-04:00,1903,https://api.fitbit.com/1/user/-/activities/3967402351.tcx
