,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,distance,distanceUnit,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,pace,source,speed,startTime,steps,tcxLink
10,1848000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Workout,3000,120.0,238,https://api.fitbit.com/1/user/-/activities/calories/date/2018-09-07/2018-09-07/1min/time/9:03/9:34.json,,,1848000,27.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2018-09-07/2018-09-07/1sec/time/09:03:41/09:34:29.json,"[{'max': 98, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 27, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 3, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-07 19:06:25,16701138955,tracker,"{'calories': False, 'distance': False, 'steps': False}",1848000,2018-09-07T09:03:41.000-04:00,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-09-07T09:03:41.000-04:00,803,https://api.fitbit.com/1/user/-/activities/16701138955.tcx
11,2355000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 17, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 20, 'name': 'very'}]",Walk,90013,,316,https://api.fitbit.com/1/user/-/activities/calories/date/2018-09-05/2018-09-05/1min/time/21:30/22:09.json,,,2355000,40.0,,,2018-09-07 04:08:45,16690375811,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2355000,2018-09-05T21:30:06.000-04:00,,,,2018-09-05T21:30:06.000-04:00,3415,
12,1894000,"[{'minutes': 4, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 19, 'name': 'very'}]",Walk,90013,109.0,230,https://api.fitbit.com/1/user/-/activities/calories/date/2018-09-04/2018-09-04/1min/time/18:19/18:50.json,,,1894000,60.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-09-04/2018-09-04/1sec/time/18:19:22/18:50:56.json,"[{'max': 98, 'min': 30, 'minutes': 7, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 24, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-05 05:32:06,16642813756,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1894000,2018-09-04T18:19:22.000-04:00,,,,2018-09-04T18:19:22.000-04:00,2287,https://api.fitbit.com/1/user/-/activities/16642813756.tcx
13,4963000,"[{'minutes': 10, 'name': 'sedentary'}, {'minutes': 18, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 35, 'name': 'very'}]",Workout,3000,120.0,593,https://api.fitbit.com/1/user/-/activities/calories/date/2018-09-04/2018-09-04/1min/time/8:27/9:50.json,,,4964000,82.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2018-09-04/2018-09-04/1sec/time/08:27:54/09:50:38.json,"[{'max': 98, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 77, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 3, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-04 20:48:46,16630811920,tracker,"{'calories': False, 'distance': False, 'steps': False}",4964000,2018-09-04T08:27:54.000-04:00,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-09-04T08:27:54.000-04:00,1732,https://api.fitbit.com/1/user/-/activities/16630811920.tcx
14,1792000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 12, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,102.0,233,https://api.fitbit.com/1/user/-/activities/calories/date/2018-09-02/2018-09-02/1min/time/11:59/12:28.json,,,1792000,70.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-09-02/2018-09-02/1sec/time/11:59:07/12:28:59.json,"[{'max': 98, 'min': 30, 'minutes': 6, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 23, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-04 11:28:43,16625674758,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1792000,2018-09-02T11:59:07.000-04:00,,,,2018-09-02T11:59:07.000-04:00,2886,https://api.fitbit.com/1/user/-/activities/16625674758.tcx
15,3583000,"[{'minutes': 6, 'name': 'sedentary'}, {'minutes': 33, 'name': 'lightly'}, {'minutes': 19, 'name': 'fairly'}, {'minutes': 1, 'name': 'very'}]",Run,90009,109.0,345,https://api.fitbit.com/1/user/-/activities/calories/date/2018-08-30/2018-08-30/1min/time/8:47/9:47.json,0.840672,Mile,3585000,47.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2018-08-30/2018-08-30/1sec/time/08:47:30/09:47:15.json,"[{'max': 98, 'min': 30, 'minutes': 4, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 56, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-04 11:28:37,16610803500,tracker,"{'calories': False, 'distance': False, 'steps': False}",3585000,2018-08-30T08:47:30.000-04:00,4262.066537246394,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",0.8446606754116661,2018-08-30T08:47:30.000-04:00,2054,https://api.fitbit.com/1/user/-/activities/16610803500.tcx
16,4014000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 18, 'name': 'fairly'}, {'minutes': 45, 'name': 'very'}]",Workout,3000,131.0,585,https://api.fitbit.com/1/user/-/activities/calories/date/2018-08-28/2018-08-28/1min/time/8:41/9:48.json,,,4014000,83.999344,https://api.fitbit.com/1/user/-/activities/heart/date/2018-08-28/2018-08-28/1sec/time/08:41:25/09:48:19.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 48, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 19, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-04 11:28:36,16610803498,tracker,"{'calories': False, 'distance': False, 'steps': False}",4014000,2018-08-28T08:41:25.000-04:00,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-08-28T08:41:25.000-04:00,1809,https://api.fitbit.com/1/user/-/activities/16610803498.tcx
17,4399000,"[{'minutes': 73, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",Workout,3000,122.0,97,https://api.fitbit.com/1/user/-/activities/calories/date/2018-08-24/2018-08-24/1min/time/8:18/9:32.json,,,4399000,67.001312,https://api.fitbit.com/1/user/-/activities/heart/date/2018-08-24/2018-08-24/1sec/time/08:18:46/09:32:05.json,"[{'max': 98, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 69, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 4, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-09-04 11:28:37,16610803499,tracker,"{'calories': False, 'distance': False, 'steps': False}",4399000,2018-08-24T08:18:46.000-04:00,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-08-24T08:18:46.000-04:00,1771,https://api.fitbit.com/1/user/-/activities/16610803499.tcx
18,3316000,"[{'minutes': 9, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 25, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Workout,3000,121.0,349,https://api.fitbit.com/1/user/-/activities/calories/date/2018-08-23/2018-08-23/1min/time/8:53/9:48.json,,,3316000,45.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-08-23/2018-08-23/1sec/time/08:53:22/09:48:38.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 50, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 5, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-08-23 15:15:10,16365793570,tracker,"{'calories': False, 'distance': False, 'steps': False}",3316000,2018-08-23T08:53:22.000-04:00,,"{'id': '80357337', 'name': 'Charge 2', 'type': 'tracker', 'url': 'https://www.fitbit.com/'}",,2018-08-23T08:53:22.000-04:00,860,https://api.fitbit.com/1/user/-/activities/16365793570.tcx
19,1485000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",Walk,90013,112.0,206,https://api.fitbit.com/1/user/-/activities/calories/date/2018-08-22/2018-08-22/1min/time/18:02/18:27.json,,,1485000,60.0,https://api.fitbit.com/1/user/-/activities/heart/date/2018-08-22/2018-08-22/1sec/time/18:02:36/18:27:21.json,"[{'max': 98, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 25, 'name': 'Fat Burn'}, {'max': 167, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 167, 'minutes': 0, 'name': 'Peak'}]",2018-08-23 02:02:29,16372684683,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1485000,2018-08-22T18:02:36.000-04:00,,,,2018-08-22T18:02:36.000-04:00,2391,https://api.fitbit.com/1/user/-/activities/16372684683.tcx
