,activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,source,startTime,steps,tcxLink
0,2868000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 21, 'name': 'fairly'}, {'minutes': 27, 'name': 'very'}]",Walk,90013,108,390,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-16/2017-05-16/1min/time/22:06/22:54.json,2868000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-16/2017-05-16/1sec/time/22:06:39/22:54:27.json,"[{'max': 99, 'min': 30, 'minutes': 8, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 40, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-17 03:18:32,7721778976,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2868000,2017-05-16T22:06:39.000-04:00,,2017-05-16T22:06:39.000-04:00,4137,https://api.fitbit.com/1/user/-/activities/7721778976.tcx
1,2611000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 31, 'name': 'very'}]",Walk,90013,99,348,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-16/2017-05-16/1min/time/17:39/18:23.json,2611000,50.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-16/2017-05-16/1sec/time/17:39:34/18:23:05.json,"[{'max': 99, 'min': 30, 'minutes': 22, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 21, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 1, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-17 00:04:58,7718568983,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",2611000,2017-05-16T17:39:34.000-04:00,,2017-05-16T17:39:34.000-04:00,4101,https://api.fitbit.com/1/user/-/activities/7718568983.tcx
2,922000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",Walk,90013,115,141,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-16/2017-05-16/1min/time/15:24/15:40.json,922000,10.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-16/2017-05-16/1sec/time/15:24:44/15:40:06.json,"[{'max': 99, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-16 20:08:18,7715082390,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",922000,2017-05-16T15:24:44.000-04:00,,2017-05-16T15:24:44.000-04:00,1552,https://api.fitbit.com/1/user/-/activities/7715082390.tcx
3,921000,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",Walk,90013,102,103,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-16/2017-05-16/1min/time/11:44/11:59.json,921000,70.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-16/2017-05-16/1sec/time/11:44:34/11:59:55.json,"[{'max': 99, 'min': 30, 'minutes': 5, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 10, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-16 16:10:15,7708568675,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",921000,2017-05-16T11:44:34.000-04:00,,2017-05-16T11:44:34.000-04:00,1123,https://api.fitbit.com/1/user/-/activities/7708568675.tcx
4,1690000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 8, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",Walk,90013,108,231,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-15/2017-05-15/1min/time/20:49/21:17.json,1690000,30.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-15/2017-05-15/1sec/time/20:49:25/21:17:35.json,"[{'max': 99, 'min': 30, 'minutes': 7, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 21, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-16 01:43:10,7698773203,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1690000,2017-05-15T20:49:25.000-04:00,,2017-05-15T20:49:25.000-04:00,2401,https://api.fitbit.com/1/user/-/activities/7698773203.tcx
5,1024000,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 15, 'name': 'very'}]",Walk,90013,111,148,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-15/2017-05-15/1min/time/19:56/20:13.json,1024000,0.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-15/2017-05-15/1sec/time/19:56:30/20:13:34.json,"[{'max': 99, 'min': 30, 'minutes': 2, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 13, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 2, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-16 00:43:50,7697791776,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1024000,2017-05-15T19:56:30.000-04:00,,2017-05-15T19:56:30.000-04:00,1576,https://api.fitbit.com/1/user/-/activities/7697791776.tcx
6,1689000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",Walk,90013,125,298,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-15/2017-05-15/1min/time/17:38/18:06.json,1689000,70.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-15/2017-05-15/1sec/time/17:38:17/18:06:26.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 19, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 6, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 2, 'name': 'Peak'}]",2017-05-15 22:17:30,7695474546,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1689000,2017-05-15T17:38:17.000-04:00,,2017-05-15T17:38:17.000-04:00,2935,https://api.fitbit.com/1/user/-/activities/7695474546.tcx
7,1946000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 24, 'name': 'very'}]",Sport,15000,117,275,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-15/2017-05-15/1min/time/16:06/16:39.json,1946000,,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-15/2017-05-15/1sec/time/16:06:53/16:39:19.json,"[{'max': 99, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 32, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-15 20:48:40,7694055909,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1946000,2017-05-15T16:06:53.000-04:00,,2017-05-15T16:06:53.000-04:00,1944,https://api.fitbit.com/1/user/-/activities/7694055909.tcx
8,1792000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 12, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",Sport,15000,114,244,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-15/2017-05-15/1min/time/15:05/15:35.json,1792000,,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-15/2017-05-15/1sec/time/15:05:31/15:35:23.json,"[{'max': 99, 'min': 30, 'minutes': 0, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 30, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-15 19:41:53,7690591330,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1792000,2017-05-15T15:05:31.000-04:00,,2017-05-15T15:05:31.000-04:00,1710,https://api.fitbit.com/1/user/-/activities/7690591330.tcx
9,1074000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,107,158,https://api.fitbit.com/1/user/-/activities/calories/date/2017-05-15/2017-05-15/1min/time/14:47/15:05.json,1074000,40.0,https://api.fitbit.com/1/user/-/activities/heart/date/2017-05-15/2017-05-15/1sec/time/14:47:37/15:05:31.json,"[{'max': 99, 'min': 30, 'minutes': 3, 'name': 'Out of Range'}, {'max': 138, 'min': 99, 'minutes': 15, 'name': 'Fat Burn'}, {'max': 168, 'min': 138, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 168, 'minutes': 0, 'name': 'Peak'}]",2017-05-15 19:41:53,7690591328,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",1074000,2017-05-15T14:47:37.000-04:00,,2017-05-15T14:47:37.000-04:00,1876,https://api.fitbit.com/1/user/-/activities/7690591328.tcx
