dateTime,value
12/04/16 00:00:00,710
12/05/16 00:00:00,927
12/06/16 00:00:00,512
12/07/16 00:00:00,975
12/08/16 00:00:00,424
12/09/16 00:00:00,954
12/10/16 00:00:00,718
12/11/16 00:00:00,558
12/12/16 00:00:00,795
12/13/16 00:00:00,649
12/14/16 00:00:00,729
12/15/16 00:00:00,693
12/16/16 00:00:00,587
12/17/16 00:00:00,639
12/18/16 00:00:00,947
12/19/16 00:00:00,899
12/20/16 00:00:00,600
12/21/16 00:00:00,929
12/22/16 00:00:00,701
12/23/16 00:00:00,774
12/24/16 00:00:00,750
12/25/16 00:00:00,1110
12/26/16 00:00:00,948
12/27/16 00:00:00,758
12/28/16 00:00:00,715
12/29/16 00:00:00,1274
12/30/16 00:00:00,660
12/31/16 00:00:00,765
01/01/17 00:00:00,790
01/02/17 00:00:00,805
01/03/17 00:00:00,939
01/04/17 00:00:00,814
01/05/17 00:00:00,816
01/06/17 00:00:00,805
01/07/17 00:00:00,780
01/08/17 00:00:00,1072
01/09/17 00:00:00,735
01/10/17 00:00:00,755
01/11/17 00:00:00,866
01/12/17 00:00:00,883
01/13/17 00:00:00,1440
01/14/17 00:00:00,739
01/15/17 00:00:00,507
01/16/17 00:00:00,518
01/17/17 00:00:00,921
01/18/17 00:00:00,786
01/19/17 00:00:00,799
01/20/17 00:00:00,579
01/21/17 00:00:00,656
01/22/17 00:00:00,828
01/23/17 00:00:00,605
01/24/17 00:00:00,674
01/25/17 00:00:00,1097
01/26/17 00:00:00,662
01/27/17 00:00:00,556
01/28/17 00:00:00,655
01/29/17 00:00:00,809
01/30/17 00:00:00,695
01/31/17 00:00:00,767
02/01/17 00:00:00,586
02/02/17 00:00:00,558
02/03/17 00:00:00,790
02/04/17 00:00:00,495
02/05/17 00:00:00,728
02/06/17 00:00:00,842
02/07/17 00:00:00,1000
02/08/17 00:00:00,1181
02/09/17 00:00:00,897
02/10/17 00:00:00,584
02/11/17 00:00:00,596
02/12/17 00:00:00,650
02/13/17 00:00:00,548
02/14/17 00:00:00,836
02/15/17 00:00:00,738
02/16/17 00:00:00,851
02/17/17 00:00:00,969
02/18/17 00:00:00,865
02/19/17 00:00:00,678
02/20/17 00:00:00,582
02/21/17 00:00:00,1063
02/22/17 00:00:00,892
02/23/17 00:00:00,805
02/24/17 00:00:00,829
02/25/17 00:00:00,557
02/26/17 00:00:00,779
02/27/17 00:00:00,809
02/28/17 00:00:00,676
03/01/17 00:00:00,631
03/02/17 00:00:00,1401
03/03/17 00:00:00,760
03/04/17 00:00:00,669
03/05/17 00:00:00,749
03/06/17 00:00:00,822
03/07/17 00:00:00,731
03/08/17 00:00:00,1140
03/09/17 00:00:00,564
03/10/17 00:00:00,632
03/11/17 00:00:00,577
03/12/17 00:00:00,562
03/13/17 00:00:00,545
03/14/17 00:00:00,665
03/15/17 00:00:00,410
03/16/17 00:00:00,788
03/17/17 00:00:00,691
03/18/17 00:00:00,798
03/19/17 00:00:00,665
03/20/17 00:00:00,594
03/21/17 00:00:00,851
03/22/17 00:00:00,701
03/23/17 00:00:00,733
03/24/17 00:00:00,556
03/25/17 00:00:00,1170
03/26/17 00:00:00,679
03/27/17 00:00:00,896
03/28/17 00:00:00,787
03/29/17 00:00:00,768
03/30/17 00:00:00,846
03/31/17 00:00:00,829
04/01/17 00:00:00,608
04/02/17 00:00:00,914
04/03/17 00:00:00,624
04/04/17 00:00:00,593
04/05/17 00:00:00,857
04/06/17 00:00:00,867
04/07/17 00:00:00,665
04/08/17 00:00:00,724
04/09/17 00:00:00,649
04/10/17 00:00:00,698
04/11/17 00:00:00,580
04/12/17 00:00:00,610
04/13/17 00:00:00,660
04/14/17 00:00:00,546
04/15/17 00:00:00,629
04/16/17 00:00:00,688
04/17/17 00:00:00,815
04/18/17 00:00:00,748
04/19/17 00:00:00,762
04/20/17 00:00:00,808
04/21/17 00:00:00,793
04/22/17 00:00:00,1283
04/23/17 00:00:00,727
04/24/17 00:00:00,806
04/25/17 00:00:00,596
04/26/17 00:00:00,915
04/27/17 00:00:00,634
04/28/17 00:00:00,624
04/29/17 00:00:00,444
04/30/17 00:00:00,964
05/01/17 00:00:00,536
05/02/17 00:00:00,833
05/03/17 00:00:00,796
05/04/17 00:00:00,687
05/05/17 00:00:00,784
05/06/17 00:00:00,590
05/07/17 00:00:00,1189
05/08/17 00:00:00,740
05/09/17 00:00:00,676
05/10/17 00:00:00,774
05/11/17 00:00:00,686
05/12/17 00:00:00,684
05/13/17 00:00:00,675
05/14/17 00:00:00,919
05/15/17 00:00:00,650
05/16/17 00:00:00,519
05/17/17 00:00:00,675
05/18/17 00:00:00,1007
05/19/17 00:00:00,787
05/20/17 00:00:00,705
05/21/17 00:00:00,710
05/22/17 00:00:00,703
05/23/17 00:00:00,828
05/24/17 00:00:00,687
05/25/17 00:00:00,853
05/26/17 00:00:00,436
05/27/17 00:00:00,1084
05/28/17 00:00:00,1253
05/29/17 00:00:00,758
05/30/17 00:00:00,678
05/31/17 00:00:00,728
06/01/17 00:00:00,948
