dateTime,value
11/05/16 00:00:00,"{'demographicVO2Max': 45.191590000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.51883, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/06/16 00:00:00,"{'demographicVO2Max': 44.754360000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.54733, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/07/16 00:00:00,"{'demographicVO2Max': 44.886700000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.58840000000001, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/08/16 00:00:00,"{'demographicVO2Max': 44.811400000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.615390000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/09/16 00:00:00,"{'demographicVO2Max': 44.95412, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.656380000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/10/16 00:00:00,"{'demographicVO2Max': 45.469640000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.754810000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/11/16 00:00:00,"{'demographicVO2Max': 45.77255, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.877990000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/12/16 00:00:00,"{'demographicVO2Max': 45.22981, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.920570000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/13/16 00:00:00,"{'demographicVO2Max': 45.72576, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.01802000000001, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/14/16 00:00:00,"{'demographicVO2Max': 45.31423, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.05387, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/15/16 00:00:00,"{'demographicVO2Max': 45.338890000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.08836, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/16/16 00:00:00,"{'demographicVO2Max': 45.328190000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.117380000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/17/16 00:00:00,"{'demographicVO2Max': 45.56358, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.171380000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/18/16 00:00:00,"{'demographicVO2Max': 45.457, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.20595, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/19/16 00:00:00,"{'demographicVO2Max': 44.847010000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.1625, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/20/16 00:00:00,"{'demographicVO2Max': 45.081970000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.152750000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/21/16 00:00:00,"{'demographicVO2Max': 45.30552, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.171240000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/22/16 00:00:00,"{'demographicVO2Max': 45.29506000000001, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.186220000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/23/16 00:00:00,"{'demographicVO2Max': 45.297760000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.199720000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/24/16 00:00:00,"{'demographicVO2Max': 44.76879, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.147560000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/25/16 00:00:00,"{'demographicVO2Max': 44.548370000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.075030000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/26/16 00:00:00,"{'demographicVO2Max': 44.73089, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.033370000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/27/16 00:00:00,"{'demographicVO2Max': 44.958690000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 45.024330000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/28/16 00:00:00,"{'demographicVO2Max': 44.54838, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.96672, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/29/16 00:00:00,"{'demographicVO2Max': 44.065490000000004, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.85764, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
11/30/16 00:00:00,"{'demographicVO2Max': 43.921690000000005, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.744350000000004, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/01/16 00:00:00,"{'demographicVO2Max': 43.96258, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.649730000000005, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/02/16 00:00:00,"{'demographicVO2Max': 44.827270000000006, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.67121, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/03/16 00:00:00,"{'demographicVO2Max': 45.08917, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.721790000000006, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
12/04/16 00:00:00,"{'demographicVO2Max': 45.24922, 'demographicVO2MaxError': 3.0, 'filteredDemographicVO2Max': 44.78562, 'filteredDemographicVO2MaxError': 0.36310000000000003}"
