dateTime,value
02/15/17 00:00:00,"{'date': '02/15/17', 'value': 66.81564998626709, 'error': 6.788510322570801}"
02/16/17 00:00:00,"{'date': '02/16/17', 'value': 65.98511028289795, 'error': 6.787558555603027}"
02/17/17 00:00:00,"{'date': '02/17/17', 'value': 65.8019962310791, 'error': 10.700233459472656}"
02/18/17 00:00:00,"{'date': '02/18/17', 'value': 68.01882934570312, 'error': 13.124509811401367}"
02/19/17 00:00:00,"{'date': '02/19/17', 'value': 68.12263679504395, 'error': 8.49806022644043}"
02/20/17 00:00:00,"{'date': '02/20/17', 'value': 67.60513210296631, 'error': 7.321462631225586}"
02/21/17 00:00:00,"{'date': '02/21/17', 'value': 68.4332914352417, 'error': 6.960918426513672}"
02/22/17 00:00:00,"{'date': '02/22/17', 'value': 66.28499507904053, 'error': 8.158285140991211}"
02/23/17 00:00:00,"{'date': '02/23/17', 'value': 65.36746120452881, 'error': 7.220334053039551}"
02/24/17 00:00:00,"{'date': '02/24/17', 'value': 64.50790500640869, 'error': 6.928526878356934}"
02/25/17 00:00:00,"{'date': '02/25/17', 'value': 63.68771934509277, 'error': 6.833744049072266}"
02/26/17 00:00:00,"{'date': '02/26/17', 'value': 65.18153190612793, 'error': 6.802530288696289}"
02/27/17 00:00:00,"{'date': '02/27/17', 'value': 65.06013488769531, 'error': 6.792204856872559}"
02/28/17 00:00:00,"{'date': '02/28/17', 'value': 64.66922855377197, 'error': 6.788784027099609}"
03/01/17 00:00:00,"{'date': '03/01/17', 'value': 64.48031711578369, 'error': 6.787650108337402}"
03/02/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
03/03/17 00:00:00,"{'date': '03/03/17', 'value': 64.01357173919678, 'error': 7.107296943664551}"
03/04/17 00:00:00,"{'date': '03/04/17', 'value': 63.76074028015137, 'error': 6.8920440673828125}"
03/05/17 00:00:00,"{'date': '03/05/17', 'value': 63.76328659057617, 'error': 6.821755409240723}"
03/06/17 00:00:00,"{'date': '03/06/17', 'value': 64.88569259643555, 'error': 6.798566818237305}"
03/07/17 00:00:00,"{'date': '03/07/17', 'value': 65.2470932006836, 'error': 6.790891647338867}"
03/08/17 00:00:00,"{'date': '03/08/17', 'value': 65.19086456298828, 'error': 6.788348197937012}"
03/09/17 00:00:00,"{'date': '03/09/17', 'value': 67.24404430389404, 'error': 6.787505149841309}"
03/10/17 00:00:00,"{'date': '03/10/17', 'value': 66.59205341339111, 'error': 6.787225723266602}"
03/11/17 00:00:00,"{'date': '03/11/17', 'value': 65.11759090423584, 'error': 6.78713321685791}"
03/12/17 00:00:00,"{'date': '03/12/17', 'value': 64.22048091888428, 'error': 6.787102699279785}"
03/13/17 00:00:00,"{'date': '03/13/17', 'value': 62.14951038360596, 'error': 6.787092208862305}"
03/14/17 00:00:00,"{'date': '03/14/17', 'value': 62.75179481506348, 'error': 6.787088394165039}"
03/15/17 00:00:00,"{'date': '03/15/17', 'value': 61.39716815948486, 'error': 6.787087440490723}"
03/16/17 00:00:00,"{'date': '03/16/17', 'value': 62.545599937438965, 'error': 6.787087440490723}"
03/17/17 00:00:00,"{'date': '03/17/17', 'value': 61.16667556762695, 'error': 6.787087440490723}"
03/18/17 00:00:00,"{'date': '03/18/17', 'value': 61.45661163330078, 'error': 6.787087440490723}"
03/19/17 00:00:00,"{'date': '03/19/17', 'value': 60.20676517486572, 'error': 6.787087440490723}"
03/20/17 00:00:00,"{'date': '03/20/17', 'value': 60.44333744049072, 'error': 6.787087440490723}"
03/21/17 00:00:00,"{'date': '03/21/17', 'value': 61.72759532928467, 'error': 6.787087440490723}"
03/22/17 00:00:00,"{'date': '03/22/17', 'value': 62.48935794830322, 'error': 6.787087440490723}"
03/23/17 00:00:00,"{'date': '03/23/17', 'value': 63.52153968811035, 'error': 6.787087440490723}"
03/24/17 00:00:00,"{'date': '03/24/17', 'value': 64.52417469024658, 'error': 6.787087440490723}"
03/25/17 00:00:00,"{'date': '03/25/17', 'value': 64.01462364196777, 'error': 10.699845314025879}"
03/26/17 00:00:00,"{'date': '03/26/17', 'value': 65.12805652618408, 'error': 7.924250602722168}"
03/27/17 00:00:00,"{'date': '03/27/17', 'value': 64.40992164611816, 'error': 7.149294853210449}"
03/28/17 00:00:00,"{'date': '03/28/17', 'value': 63.14490509033203, 'error': 6.905632972717285}"
03/29/17 00:00:00,"{'date': '03/29/17', 'value': 62.009212493896484, 'error': 6.826224327087402}"
03/30/17 00:00:00,"{'date': '03/30/17', 'value': 60.407257080078125, 'error': 6.800045013427734}"
03/31/17 00:00:00,"{'date': '03/31/17', 'value': 62.26316833496094, 'error': 6.791380882263184}"
04/01/17 00:00:00,"{'date': '04/01/17', 'value': 62.41293811798096, 'error': 6.788510322570801}"
04/02/17 00:00:00,"{'date': '04/02/17', 'value': 61.652137756347656, 'error': 6.787558555603027}"
04/03/17 00:00:00,"{'date': '04/03/17', 'value': 60.98080921173096, 'error': 6.787243843078613}"
04/04/17 00:00:00,"{'date': '04/04/17', 'value': 62.608927726745605, 'error': 6.787138938903809}"
04/05/17 00:00:00,"{'date': '04/05/17', 'value': 64.4108247756958, 'error': 8.99962043762207}"
04/06/17 00:00:00,"{'date': '04/06/17', 'value': 63.40100383758545, 'error': 7.466558456420898}"
04/07/17 00:00:00,"{'date': '04/07/17', 'value': 61.71462059020996, 'error': 7.006991386413574}"
04/08/17 00:00:00,"{'date': '04/08/17', 'value': 60.67301273345947, 'error': 6.859424591064453}"
04/09/17 00:00:00,"{'date': '04/09/17', 'value': 61.02797889709473, 'error': 10.759419441223145}"
04/10/17 00:00:00,"{'date': '04/10/17', 'value': 61.92335891723633, 'error': 7.939398765563965}"
04/11/17 00:00:00,"{'date': '04/11/17', 'value': 61.455055236816406, 'error': 7.153927803039551}"
04/12/17 00:00:00,"{'date': '04/12/17', 'value': 63.70067024230957, 'error': 6.9071292877197275}"
04/13/17 00:00:00,"{'date': '04/13/17', 'value': 63.12090873718262, 'error': 6.826716423034668}"
04/14/17 00:00:00,"{'date': '04/14/17', 'value': 62.37417411804199, 'error': 6.80020809173584}"
04/15/17 00:00:00,"{'date': '04/15/17', 'value': 60.96041393280029, 'error': 6.791435241699219}"
04/16/17 00:00:00,"{'date': '04/16/17', 'value': 60.10210418701172, 'error': 6.7885284423828125}"
04/17/17 00:00:00,"{'date': '04/17/17', 'value': 60.72786998748779, 'error': 6.787565231323242}"
04/18/17 00:00:00,"{'date': '04/18/17', 'value': 60.577571868896484, 'error': 6.787245750427246}"
04/19/17 00:00:00,"{'date': '04/19/17', 'value': 60.598246574401855, 'error': 6.787139892578125}"
04/20/17 00:00:00,"{'date': '04/20/17', 'value': 62.0009765625, 'error': 6.787104606628418}"
04/21/17 00:00:00,"{'date': '04/21/17', 'value': 61.79805946350098, 'error': 6.787093162536621}"
04/22/17 00:00:00,"{'date': '04/22/17', 'value': 62.001166343688965, 'error': 10.699850082397461}"
04/23/17 00:00:00,"{'date': '04/23/17', 'value': 61.73807334899902, 'error': 7.924251556396484}"
04/24/17 00:00:00,"{'date': '04/24/17', 'value': 62.707923889160156, 'error': 7.149294853210449}"
04/25/17 00:00:00,"{'date': '04/25/17', 'value': 62.777761459350586, 'error': 6.905632972717285}"
04/26/17 00:00:00,"{'date': '04/26/17', 'value': 62.822547912597656, 'error': 6.826224327087402}"
04/27/17 00:00:00,"{'date': '04/27/17', 'value': 62.97495460510254, 'error': 6.800045013427734}"
04/28/17 00:00:00,"{'date': '04/28/17', 'value': 63.70646381378174, 'error': 6.791380882263184}"
04/29/17 00:00:00,"{'date': '04/29/17', 'value': 64.29950428009033, 'error': 6.788510322570801}"
04/30/17 00:00:00,"{'date': '04/30/17', 'value': 66.82464408874512, 'error': 6.787558555603027}"
05/01/17 00:00:00,"{'date': '05/01/17', 'value': 64.88191604614258, 'error': 6.787243843078613}"
05/02/17 00:00:00,"{'date': '05/02/17', 'value': 63.914401054382324, 'error': 6.787138938903809}"
05/03/17 00:00:00,"{'date': '05/03/17', 'value': 64.31796169281006, 'error': 6.787104606628418}"
05/04/17 00:00:00,"{'date': '05/04/17', 'value': 63.976768493652344, 'error': 6.787093162536621}"
05/05/17 00:00:00,"{'date': '05/05/17', 'value': 62.85839653015137, 'error': 6.7870893478393555}"
05/06/17 00:00:00,"{'date': '05/06/17', 'value': 62.83603000640869, 'error': 6.787087440490723}"
05/07/17 00:00:00,"{'date': '05/07/17', 'value': 63.395856857299805, 'error': 10.716554641723633}"
05/08/17 00:00:00,"{'date': '05/08/17', 'value': 65.32166767120361, 'error': 7.928504943847656}"
05/09/17 00:00:00,"{'date': '05/09/17', 'value': 65.19028949737549, 'error': 7.150596618652344}"
05/10/17 00:00:00,"{'date': '05/10/17', 'value': 66.03408908843994, 'error': 6.90605354309082}"
05/11/17 00:00:00,"{'date': '05/11/17', 'value': 65.4246940612793, 'error': 6.826362609863281}"
05/12/17 00:00:00,"{'date': '05/12/17', 'value': 64.58456802368164, 'error': 6.800090789794922}"
05/13/17 00:00:00,"{'date': '05/13/17', 'value': 64.12536811828613, 'error': 6.791396141052246}"
05/14/17 00:00:00,"{'date': '05/14/17', 'value': 63.83698749542236, 'error': 10.70339584350586}"
05/15/17 00:00:00,"{'date': '05/15/17', 'value': 63.54289722442627, 'error': 7.925154685974121}"
05/16/17 00:00:00,"{'date': '05/16/17', 'value': 64.03549766540527, 'error': 7.149571418762207}"
05/17/17 00:00:00,"{'date': '05/17/17', 'value': 64.27058410644531, 'error': 6.905722618103027}"
05/18/17 00:00:00,"{'date': '05/18/17', 'value': 64.85457706451416, 'error': 10.872516632080078}"
05/19/17 00:00:00,"{'date': '05/19/17', 'value': 65.15474128723145, 'error': 7.968001365661621}"
05/20/17 00:00:00,"{'date': '05/20/17', 'value': 63.242024421691895, 'error': 7.162662506103516}"
05/21/17 00:00:00,"{'date': '05/21/17', 'value': 63.926629066467285, 'error': 6.909950256347656}"
05/22/17 00:00:00,"{'date': '05/22/17', 'value': 66.07301902770996, 'error': 6.827643394470215}"
05/23/17 00:00:00,"{'date': '05/23/17', 'value': 65.80832099914551, 'error': 6.800514221191406}"
05/24/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/25/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/26/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/27/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/28/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/29/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/30/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
05/31/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/01/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/02/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/03/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/04/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/05/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/06/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/07/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/08/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/09/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/10/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/11/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/12/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/13/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/14/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/15/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/16/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/17/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/18/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/19/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/20/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/21/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/22/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/23/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/24/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/25/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/26/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/27/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/28/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/29/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
06/30/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/01/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/02/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/03/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/04/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/05/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/06/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/07/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/08/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/09/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
07/10/17 00:00:00,"{'date': '07/10/17', 'value': 66.9155969619751, 'error': 39.02082061767578}"
07/11/17 00:00:00,"{'date': '07/11/17', 'value': 65.17574882507324, 'error': 11.73481273651123}"
07/12/17 00:00:00,"{'date': '07/12/17', 'value': 64.64928245544434, 'error': 14.6249361038208}"
07/13/17 00:00:00,"{'date': '07/13/17', 'value': 63.287169456481934, 'error': 8.814022064208984}"
07/14/17 00:00:00,"{'date': '07/14/17', 'value': 62.8983039855957, 'error': 7.413435935974121}"
07/15/17 00:00:00,"{'date': '07/15/17', 'value': 63.55558109283447, 'error': 6.990177154541016}"
07/16/17 00:00:00,"{'date': '07/16/17', 'value': 62.08434295654297, 'error': 6.853933334350586}"
07/17/17 00:00:00,"{'date': '07/17/17', 'value': 62.68165302276611, 'error': 6.809197425842285}"
07/18/17 00:00:00,"{'date': '07/18/17', 'value': 62.618669509887695, 'error': 10.718061447143555}"
07/19/17 00:00:00,"{'date': '07/19/17', 'value': 63.094035148620605, 'error': 7.9288883209228525}"
07/20/17 00:00:00,"{'date': '07/20/17', 'value': 62.76610088348389, 'error': 7.150713920593262}"
07/21/17 00:00:00,"{'date': '07/21/17', 'value': 62.6182918548584, 'error': 6.9060916900634775}"
07/22/17 00:00:00,"{'date': '07/22/17', 'value': 62.92252731323242, 'error': 6.8263750076293945}"
07/23/17 00:00:00,"{'date': '07/23/17', 'value': 62.71383094787598, 'error': 6.8000946044921875}"
07/24/17 00:00:00,"{'date': '07/24/17', 'value': 62.91770076751709, 'error': 6.791398048400879}"
07/25/17 00:00:00,"{'date': '07/25/17', 'value': 63.839468002319336, 'error': 6.788516044616699}"
07/26/17 00:00:00,"{'date': '07/26/17', 'value': 64.86046695709229, 'error': 6.78756046295166}"
07/27/17 00:00:00,"{'date': '07/27/17', 'value': 63.85112190246582, 'error': 6.787243843078613}"
07/28/17 00:00:00,"{'date': '07/28/17', 'value': 63.80524826049805, 'error': 6.787138938903809}"
07/29/17 00:00:00,"{'date': '07/29/17', 'value': 64.02270793914795, 'error': 6.787104606628418}"
07/30/17 00:00:00,"{'date': '07/30/17', 'value': 64.75533866882324, 'error': 6.787093162536621}"
07/31/17 00:00:00,"{'date': '07/31/17', 'value': 64.61153316497803, 'error': 6.7870893478393555}"
08/01/17 00:00:00,"{'date': '08/01/17', 'value': 64.12022399902344, 'error': 6.787087440490723}"
08/02/17 00:00:00,"{'date': '08/02/17', 'value': 65.13134574890137, 'error': 6.787087440490723}"
08/03/17 00:00:00,"{'date': '08/03/17', 'value': 64.93474960327148, 'error': 10.699845314025879}"
08/04/17 00:00:00,"{'date': '08/04/17', 'value': 62.79242134094238, 'error': 7.924250602722168}"
08/05/17 00:00:00,"{'date': '08/05/17', 'value': 62.92356586456299, 'error': 7.149294853210449}"
08/06/17 00:00:00,"{'date': '08/06/17', 'value': 63.03258228302002, 'error': 6.905632972717285}"
08/07/17 00:00:00,"{'date': '08/07/17', 'value': 62.627989768981934, 'error': 6.826224327087402}"
08/08/17 00:00:00,"{'date': '08/08/17', 'value': 62.847442626953125, 'error': 10.732085227966309}"
08/09/17 00:00:00,"{'date': '08/09/17', 'value': 63.47201061248779, 'error': 7.932455062866211}"
08/10/17 00:00:00,"{'date': '08/10/17', 'value': 64.56096267700195, 'error': 7.1518049240112305}"
08/11/17 00:00:00,"{'date': '08/11/17', 'value': 64.50368976593018, 'error': 6.9064435958862305}"
08/12/17 00:00:00,"{'date': '08/12/17', 'value': 64.90041923522949, 'error': 6.826491355895996}"
08/13/17 00:00:00,"{'date': '08/13/17', 'value': 65.37223148345947, 'error': 10.732305526733398}"
08/14/17 00:00:00,"{'date': '08/14/17', 'value': 63.879384994506836, 'error': 7.932511329650879}"
08/15/17 00:00:00,"{'date': '08/15/17', 'value': 63.590569496154785, 'error': 11.635321617126465}"
08/16/17 00:00:00,"{'date': '08/16/17', 'value': 64.961501121521, 'error': 8.15573787689209}"
08/17/17 00:00:00,"{'date': '08/17/17', 'value': 65.05138301849365, 'error': 7.219566345214844}"
08/18/17 00:00:00,"{'date': '08/18/17', 'value': 65.09428977966309, 'error': 6.928279876708984}"
08/19/17 00:00:00,"{'date': '08/19/17', 'value': 65.3652229309082, 'error': 10.81606388092041}"
08/20/17 00:00:00,"{'date': None, 'value': 0.0, 'error': 0.0}"
08/21/17 00:00:00,"{'date': '08/21/17', 'value': 63.50461959838867, 'error': 8.198942184448242}"
08/22/17 00:00:00,"{'date': '08/22/17', 'value': 63.19882106781006, 'error': 7.232558250427246}"
08/23/17 00:00:00,"{'date': '08/23/17', 'value': 63.37064170837402, 'error': 11.065650939941406}"
08/24/17 00:00:00,"{'date': '08/24/17', 'value': 62.312137603759766, 'error': 8.016378402709961}"
08/25/17 00:00:00,"{'date': '08/25/17', 'value': 60.74131774902344, 'error': 7.177395820617676}"
08/26/17 00:00:00,"{'date': '08/26/17', 'value': 61.14591026306152, 'error': 11.020491600036621}"
08/27/17 00:00:00,"{'date': '08/27/17', 'value': 61.7756233215332, 'error': 8.005119323730469}"
08/28/17 00:00:00,"{'date': '08/28/17', 'value': 62.3658504486084, 'error': 7.173971176147461}"
08/29/17 00:00:00,"{'date': '08/29/17', 'value': 61.381282806396484, 'error': 6.91359806060791}"
08/30/17 00:00:00,"{'date': '08/30/17', 'value': 62.761610984802246, 'error': 6.8288421630859375}"
08/31/17 00:00:00,"{'date': '08/31/17', 'value': 63.061280250549316, 'error': 10.734241485595703}"
09/01/17 00:00:00,"{'date': '09/01/17', 'value': 63.05445098876953, 'error': 7.9330034255981445}"
09/02/17 00:00:00,"{'date': '09/02/17', 'value': 64.3260612487793, 'error': 7.151972770690918}"
09/03/17 00:00:00,"{'date': '09/03/17', 'value': 65.00947189331055, 'error': 6.906497955322266}"
09/04/17 00:00:00,"{'date': '09/04/17', 'value': 65.48011112213135, 'error': 6.826508522033691}"
09/05/17 00:00:00,"{'date': '09/05/17', 'value': 65.41421031951904, 'error': 6.800138473510742}"
09/06/17 00:00:00,"{'date': '09/06/17', 'value': 65.38864421844482, 'error': 6.791412353515625}"
09/07/17 00:00:00,"{'date': '09/07/17', 'value': 65.42437648773193, 'error': 6.788520812988281}"
09/08/17 00:00:00,"{'date': '09/08/17', 'value': 65.86969089508057, 'error': 6.787562370300293}"
09/09/17 00:00:00,"{'date': '09/09/17', 'value': 64.51012325286865, 'error': 6.78724479675293}"
09/10/17 00:00:00,"{'date': '09/10/17', 'value': 64.73979187011719, 'error': 10.69997501373291}"
09/11/17 00:00:00,"{'date': '09/11/17', 'value': 63.3462438583374, 'error': 7.924283027648926}"
09/12/17 00:00:00,"{'date': '09/12/17', 'value': 64.1655216217041, 'error': 7.149304389953613}"
09/13/17 00:00:00,"{'date': '09/13/17', 'value': 64.23641014099121, 'error': 6.905635833740234}"
09/14/17 00:00:00,"{'date': '09/14/17', 'value': 64.77525043487549, 'error': 6.826225280761719}"
09/15/17 00:00:00,"{'date': '09/15/17', 'value': 64.69531726837158, 'error': 6.800045013427734}"
09/16/17 00:00:00,"{'date': '09/16/17', 'value': 63.642354011535645, 'error': 6.791380882263184}"
09/17/17 00:00:00,"{'date': '09/17/17', 'value': 64.49917888641357, 'error': 6.788510322570801}"
09/18/17 00:00:00,"{'date': '09/18/17', 'value': 64.06730842590332, 'error': 6.787558555603027}"
09/19/17 00:00:00,"{'date': '09/19/17', 'value': 63.87357711791992, 'error': 6.787243843078613}"
09/20/17 00:00:00,"{'date': '09/20/17', 'value': 63.02297782897949, 'error': 6.787138938903809}"
09/21/17 00:00:00,"{'date': '09/21/17', 'value': 63.985074043273926, 'error': 6.787104606628418}"
09/22/17 00:00:00,"{'date': '09/22/17', 'value': 63.57717227935791, 'error': 6.787093162536621}"
09/23/17 00:00:00,"{'date': '09/23/17', 'value': 63.39258003234863, 'error': 6.7870893478393555}"
09/24/17 00:00:00,"{'date': '09/24/17', 'value': 63.057003021240234, 'error': 6.787087440490723}"
09/25/17 00:00:00,"{'date': '09/25/17', 'value': 61.555609703063965, 'error': 6.787087440490723}"
09/26/17 00:00:00,"{'date': '09/26/17', 'value': 60.75260066986084, 'error': 6.787087440490723}"
09/27/17 00:00:00,"{'date': '09/27/17', 'value': 60.962032318115234, 'error': 6.787087440490723}"
09/28/17 00:00:00,"{'date': '09/28/17', 'value': 62.73674774169922, 'error': 6.787087440490723}"
09/29/17 00:00:00,"{'date': '09/29/17', 'value': 62.63107967376709, 'error': 6.787087440490723}"
09/30/17 00:00:00,"{'date': '09/30/17', 'value': 62.95281505584717, 'error': 6.787087440490723}"
10/01/17 00:00:00,"{'date': '10/01/17', 'value': 61.60691452026367, 'error': 6.787087440490723}"
10/02/17 00:00:00,"{'date': '10/02/17', 'value': 61.64317226409912, 'error': 10.699845314025879}"
10/03/17 00:00:00,"{'date': '10/03/17', 'value': 61.258177757263184, 'error': 7.924250602722168}"
10/04/17 00:00:00,"{'date': '10/04/17', 'value': 59.818854331970215, 'error': 7.149294853210449}"
10/05/17 00:00:00,"{'date': '10/05/17', 'value': 60.60098457336426, 'error': 6.905632972717285}"
10/06/17 00:00:00,"{'date': '10/06/17', 'value': 60.73120594024658, 'error': 10.797439575195312}"
10/07/17 00:00:00,"{'date': '10/07/17', 'value': 61.695255279541016, 'error': 7.949036598205566}"
10/08/17 00:00:00,"{'date': '10/08/17', 'value': 60.967288970947266, 'error': 7.156872749328613}"
10/09/17 00:00:00,"{'date': '10/09/17', 'value': 61.81882858276367, 'error': 6.9080810546875}"
10/10/17 00:00:00,"{'date': '10/10/17', 'value': 61.83569526672363, 'error': 10.799452781677246}"
10/11/17 00:00:00,"{'date': '10/11/17', 'value': 61.36650085449219, 'error': 7.949546813964844}"
10/12/17 00:00:00,"{'date': '10/12/17', 'value': 62.20955848693848, 'error': 7.157028198242187}"
10/13/17 00:00:00,"{'date': '10/13/17', 'value': 62.836121559143066, 'error': 6.908130645751953}"
10/14/17 00:00:00,"{'date': '10/14/17', 'value': 62.38588237762451, 'error': 10.799493789672852}"
10/15/17 00:00:00,"{'date': '10/15/17', 'value': 62.295814514160156, 'error': 7.949557304382324}"
10/16/17 00:00:00,"{'date': '10/16/17', 'value': 62.104698181152344, 'error': 7.157032012939453}"
10/17/17 00:00:00,"{'date': '10/17/17', 'value': 61.54499530792236, 'error': 6.908132553100586}"
10/18/17 00:00:00,"{'date': '10/18/17', 'value': 61.866652488708496, 'error': 10.799495697021484}"
10/19/17 00:00:00,"{'date': '10/19/17', 'value': 60.76741027832031, 'error': 7.949557304382324}"
10/20/17 00:00:00,"{'date': '10/20/17', 'value': 63.12271785736084, 'error': 7.157032012939453}"
10/21/17 00:00:00,"{'date': '10/21/17', 'value': 64.65457916259766, 'error': 6.908132553100586}"
10/22/17 00:00:00,"{'date': '10/22/17', 'value': 64.35169887542725, 'error': 6.8270463943481445}"
10/23/17 00:00:00,"{'date': '10/23/17', 'value': 62.81437015533447, 'error': 6.80031681060791}"
10/24/17 00:00:00,"{'date': '10/24/17', 'value': 62.97960090637207, 'error': 6.791471481323242}"
10/25/17 00:00:00,"{'date': '10/25/17', 'value': 63.42934989929199, 'error': 6.788540840148926}"
10/26/17 00:00:00,"{'date': '10/26/17', 'value': 63.289366722106934, 'error': 6.787569046020508}"
10/27/17 00:00:00,"{'date': '10/27/17', 'value': 64.6951551437378, 'error': 6.7872467041015625}"
10/28/17 00:00:00,"{'date': '10/28/17', 'value': 66.13566875457764, 'error': 6.787139892578125}"
10/29/17 00:00:00,"{'date': '10/29/17', 'value': 64.18514347076416, 'error': 6.787104606628418}"
10/30/17 00:00:00,"{'date': '10/30/17', 'value': 62.752981185913086, 'error': 6.787093162536621}"
10/31/17 00:00:00,"{'date': '10/31/17', 'value': 62.061452865600586, 'error': 6.7870893478393555}"
11/01/17 00:00:00,"{'date': '11/01/17', 'value': 62.05578422546387, 'error': 10.699847221374512}"
11/02/17 00:00:00,"{'date': '11/02/17', 'value': 61.81071472167969, 'error': 13.828278541564941}"
11/03/17 00:00:00,"{'date': '11/03/17', 'value': 62.05805969238281, 'error': 8.649650573730469}"
11/04/17 00:00:00,"{'date': '11/04/17', 'value': 61.52554225921631, 'error': 12.212600708007812}"
11/05/17 00:00:00,"{'date': '11/05/17', 'value': 62.44298458099365, 'error': 8.292081832885742}"
11/06/17 00:00:00,"{'date': '11/06/17', 'value': 62.808669090270996, 'error': 11.925567626953125}"
11/07/17 00:00:00,"{'date': '11/07/17', 'value': 64.97596454620361, 'error': 8.224886894226074}"
11/08/17 00:00:00,"{'date': '11/08/17', 'value': 64.28410148620605, 'error': 7.240342140197754}"
11/09/17 00:00:00,"{'date': '11/09/17', 'value': 63.40019512176514, 'error': 6.934953689575195}"
11/10/17 00:00:00,"{'date': '11/10/17', 'value': 63.981544494628906, 'error': 10.88365364074707}"
11/11/17 00:00:00,"{'date': '11/11/17', 'value': 63.187150955200195, 'error': 14.302774429321289}"
11/12/17 00:00:00,"{'date': '11/12/17', 'value': 62.589797019958496, 'error': 16.548972129821777}"
11/13/17 00:00:00,"{'date': '11/13/17', 'value': 63.01438808441162, 'error': 18.173023223876953}"
11/14/17 00:00:00,"{'date': '11/14/17', 'value': 64.07957172393799, 'error': 19.639545440673828}"
11/15/17 00:00:00,"{'date': '11/15/17', 'value': 67.59525203704834, 'error': 9.700716018676758}"
11/16/17 00:00:00,"{'date': '11/16/17', 'value': 66.9659194946289, 'error': 13.047235488891602}"
11/17/17 00:00:00,"{'date': '11/17/17', 'value': 65.36618995666504, 'error': 8.481033325195312}"
11/18/17 00:00:00,"{'date': '11/18/17', 'value': 64.40785217285156, 'error': 7.316450119018555}"
11/19/17 00:00:00,"{'date': '11/19/17', 'value': 63.715370178222656, 'error': 6.959318161010742}"
11/20/17 00:00:00,"{'date': '11/20/17', 'value': 63.92889595031738, 'error': 10.841577529907227}"
11/21/17 00:00:00,"{'date': '11/21/17', 'value': 63.4330415725708, 'error': 7.960196495056152}"
11/22/17 00:00:00,"{'date': '11/22/17', 'value': 63.24290466308594, 'error': 7.160280227661133}"
