dateTime,value
07/02/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 155.0, 'IN_DEFAULT_ZONE_2': 4.0, 'BELOW_DEFAULT_ZONE_1': 1220.0, 'IN_DEFAULT_ZONE_3': 1.0}}"
07/03/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 141.0, 'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1253.0}}"
07/04/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 319.0, 'IN_DEFAULT_ZONE_2': 11.0, 'BELOW_DEFAULT_ZONE_1': 1057.0, 'IN_DEFAULT_ZONE_3': 0.0}}"
07/05/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 280.0, 'IN_DEFAULT_ZONE_2': 14.0, 'BELOW_DEFAULT_ZONE_1': 1115.0}}"
07/06/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 159.0, 'IN_DEFAULT_ZONE_2': 12.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1128.0}}"
07/07/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 2.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 97.0, 'BELOW_DEFAULT_ZONE_1': 1327.0}}"
07/08/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 6.0, 'IN_DEFAULT_ZONE_1': 26.0, 'BELOW_DEFAULT_ZONE_1': 1065.0}}"
07/09/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1094.0, 'IN_DEFAULT_ZONE_2': 24.0, 'IN_DEFAULT_ZONE_1': 296.0, 'IN_DEFAULT_ZONE_3': 1.0}}"
07/10/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_2': 0.0, 'IN_DEFAULT_ZONE_3': 0.0, 'IN_DEFAULT_ZONE_1': 95.0, 'BELOW_DEFAULT_ZONE_1': 1303.0}}"
07/11/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 205.0, 'IN_DEFAULT_ZONE_2': 13.0, 'IN_DEFAULT_ZONE_3': 18.0, 'BELOW_DEFAULT_ZONE_1': 1192.0}}"
07/12/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 52.0, 'IN_DEFAULT_ZONE_2': 5.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 777.0}}"
07/13/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_3': 3.0, 'IN_DEFAULT_ZONE_2': 10.0, 'IN_DEFAULT_ZONE_1': 89.0, 'BELOW_DEFAULT_ZONE_1': 1157.0}}"
07/14/16 00:00:00,"{'valuesInZones': {'IN_DEFAULT_ZONE_1': 263.0, 'IN_DEFAULT_ZONE_2': 39.0, 'IN_DEFAULT_ZONE_3': 0.0, 'BELOW_DEFAULT_ZONE_1': 1125.0}}"
07/15/16 00:00:00,"{'valuesInZones': {'BELOW_DEFAULT_ZONE_1': 1033.0, 'IN_DEFAULT_ZONE_1': 254.0, 'IN_DEFAULT_ZONE_3': 4.0, 'IN_DEFAULT_ZONE_2': 19.0}}"
