dateTime,value
09/17/16 00:00:00,0
09/18/16 00:00:00,0
09/19/16 00:00:00,101
09/20/16 00:00:00,153
09/21/16 00:00:00,61
09/22/16 00:00:00,47
09/23/16 00:00:00,48
09/24/16 00:00:00,69
09/25/16 00:00:00,2
09/26/16 00:00:00,110
09/27/16 00:00:00,57
09/28/16 00:00:00,12
09/29/16 00:00:00,13
09/30/16 00:00:00,127
10/01/16 00:00:00,107
10/02/16 00:00:00,23
10/03/16 00:00:00,92
10/04/16 00:00:00,10
10/05/16 00:00:00,32
10/06/16 00:00:00,91
10/07/16 00:00:00,9
10/08/16 00:00:00,60
10/09/16 00:00:00,38
10/10/16 00:00:00,20
10/11/16 00:00:00,50
10/12/16 00:00:00,47
10/13/16 00:00:00,21
10/14/16 00:00:00,4
10/15/16 00:00:00,5
10/16/16 00:00:00,46
10/17/16 00:00:00,137
10/18/16 00:00:00,20
10/19/16 00:00:00,14
10/20/16 00:00:00,30
10/21/16 00:00:00,96
10/22/16 00:00:00,86
10/23/16 00:00:00,17
10/24/16 00:00:00,105
10/25/16 00:00:00,26
10/26/16 00:00:00,8
10/27/16 00:00:00,16
10/28/16 00:00:00,168
10/29/16 00:00:00,106
10/30/16 00:00:00,18
10/31/16 00:00:00,120
11/01/16 00:00:00,13
11/02/16 00:00:00,29
11/03/16 00:00:00,0
11/04/16 00:00:00,124
11/05/16 00:00:00,120
11/06/16 00:00:00,14
11/07/16 00:00:00,18
11/08/16 00:00:00,12
11/09/16 00:00:00,27
11/10/16 00:00:00,26
11/11/16 00:00:00,125
11/12/16 00:00:00,0
11/13/16 00:00:00,39
11/14/16 00:00:00,87
11/15/16 00:00:00,4
11/16/16 00:00:00,21
11/17/16 00:00:00,17
11/18/16 00:00:00,75
11/19/16 00:00:00,76
11/20/16 00:00:00,0
11/21/16 00:00:00,57
11/22/16 00:00:00,5
11/23/16 00:00:00,23
11/24/16 00:00:00,7
11/25/16 00:00:00,6
11/26/16 00:00:00,0
11/27/16 00:00:00,24
11/28/16 00:00:00,140
11/29/16 00:00:00,8
11/30/16 00:00:00,18
12/01/16 00:00:00,21
12/02/16 00:00:00,9
12/03/16 00:00:00,83
12/04/16 00:00:00,21
12/05/16 00:00:00,0
12/06/16 00:00:00,116
12/07/16 00:00:00,17
12/08/16 00:00:00,108
12/09/16 00:00:00,4
12/10/16 00:00:00,2
12/11/16 00:00:00,109
12/12/16 00:00:00,18
12/13/16 00:00:00,93
12/14/16 00:00:00,0
12/15/16 00:00:00,15
12/16/16 00:00:00,27
12/17/16 00:00:00,124
12/18/16 00:00:00,6
12/19/16 00:00:00,25
12/20/16 00:00:00,4
12/21/16 00:00:00,3
12/22/16 00:00:00,3
12/23/16 00:00:00,4
12/24/16 00:00:00,17
12/25/16 00:00:00,0
12/26/16 00:00:00,0
12/27/16 00:00:00,10
12/28/16 00:00:00,54
12/29/16 00:00:00,0
12/30/16 00:00:00,49
12/31/16 00:00:00,0
01/01/17 00:00:00,14
01/02/17 00:00:00,110
01/03/17 00:00:00,0
01/04/17 00:00:00,81
01/05/17 00:00:00,0
01/06/17 00:00:00,0
01/07/17 00:00:00,4
01/08/17 00:00:00,0
01/09/17 00:00:00,32
01/10/17 00:00:00,3
01/11/17 00:00:00,36
01/12/17 00:00:00,16
01/13/17 00:00:00,0
01/14/17 00:00:00,6
01/15/17 00:00:00,25
01/16/17 00:00:00,32
01/17/17 00:00:00,18
01/18/17 00:00:00,17
01/19/17 00:00:00,24
01/20/17 00:00:00,27
01/21/17 00:00:00,4
01/22/17 00:00:00,18
01/23/17 00:00:00,129
01/24/17 00:00:00,13
01/25/17 00:00:00,101
01/26/17 00:00:00,17
01/27/17 00:00:00,36
01/28/17 00:00:00,69
01/29/17 00:00:00,22
01/30/17 00:00:00,86
01/31/17 00:00:00,13
02/01/17 00:00:00,8
02/02/17 00:00:00,87
02/03/17 00:00:00,46
02/04/17 00:00:00,112
02/05/17 00:00:00,28
02/06/17 00:00:00,124
02/07/17 00:00:00,50
02/08/17 00:00:00,18
02/09/17 00:00:00,73
02/10/17 00:00:00,38
02/11/17 00:00:00,154
02/12/17 00:00:00,31
02/13/17 00:00:00,46
02/14/17 00:00:00,74
02/15/17 00:00:00,24
02/16/17 00:00:00,39
02/17/17 00:00:00,19
02/18/17 00:00:00,1
02/19/17 00:00:00,20
02/20/17 00:00:00,31
02/21/17 00:00:00,21
02/22/17 00:00:00,46
02/23/17 00:00:00,18
02/24/17 00:00:00,45
02/25/17 00:00:00,91
02/26/17 00:00:00,1
02/27/17 00:00:00,38
02/28/17 00:00:00,14
03/01/17 00:00:00,101
03/02/17 00:00:00,0
03/03/17 00:00:00,24
03/04/17 00:00:00,13
03/05/17 00:00:00,20
03/06/17 00:00:00,18
03/07/17 00:00:00,87
03/08/17 00:00:00,4
03/09/17 00:00:00,37
03/10/17 00:00:00,7
03/11/17 00:00:00,75
03/12/17 00:00:00,31
03/13/17 00:00:00,96
03/14/17 00:00:00,3
03/15/17 00:00:00,122
03/16/17 00:00:00,35
03/17/17 00:00:00,123
03/18/17 00:00:00,43
03/19/17 00:00:00,0
03/20/17 00:00:00,95
03/21/17 00:00:00,46
03/22/17 00:00:00,139
03/23/17 00:00:00,53
03/24/17 00:00:00,69
03/25/17 00:00:00,18
03/26/17 00:00:00,55
03/27/17 00:00:00,19
03/28/17 00:00:00,56
03/29/17 00:00:00,35
03/30/17 00:00:00,68
03/31/17 00:00:00,37
