activeDuration,activityLevel,activityName,activityTypeId,averageHeartRate,calories,caloriesLink,duration,elevationGain,heartRateLink,heartRateZones,lastModified,logId,logType,manualValuesSpecified,originalDuration,originalStartTime,startTime,steps,tcxLink
973000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",Walk,90013,106,143,https://api.fitbit.com/1/user/-/activities/calories/date/2019-01-20/2019-01-20/1min/time/12:11/12:27.json,973000,67.998688,https://api.fitbit.com/1/user/-/activities/heart/date/2019-01-20/2019-01-20/1sec/time/12:11:41/12:27:54.json,"[{'max': 98, 'min': 30, 'minutes': 1, 'name': 'Out of Range'}, {'max': 137, 'min': 98, 'minutes': 14, 'name': 'Fat Burn'}, {'max': 166, 'min': 137, 'minutes': 0, 'name': 'Cardio'}, {'max': 220, 'min': 166, 'minutes': 0, 'name': 'Peak'}]",2019-01-20T17:41:59.000Z,19353892752,auto_detected,"{'calories': False, 'distance': False, 'steps': False}",973000,2019-01-20T12:11:41.000-05:00,2019-01-20T12:11:41.000-05:00,1533,https://api.fitbit.com/1/user/-/activities/19353892752.tcx
