date,exercise,category,weight,reps,distance,distance_unit,time,comment,volume,one_rep_max,speed,workout_day,set_completed,routine
2014-06-07,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-06-07,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-06-07,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-06-07,Seated Back Extension,Back,120.0,10.0,,,,,1200.0,160.0,,Back,1,
2014-06-07,Seated Back Extension,Back,120.0,10.0,,,,,1200.0,160.0,,Back,1,
2014-06-07,Seated Back Extension,Back,120.0,10.0,,,,,1200.0,160.0,,Back,1,
2014-06-07,Pull Up,Back,1.0,8.0,,,,,8.0,1.2666666666666666,,Back,1,
2014-06-07,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2014-06-07,Pull Up,Back,1.0,1.0,,,,,1.0,1.0333333333333334,,Back,1,
2014-06-08,Flat Dumbbell Bench Press,Chest,55.0,10.0,,,,,550.0,73.33333333333333,,Chest,1,
2014-06-08,Flat Dumbbell Bench Press,Chest,55.0,10.0,,,,,550.0,73.33333333333333,,Chest,1,
2014-06-08,Flat Dumbbell Bench Press,Chest,55.0,10.0,,,,,550.0,73.33333333333333,,Chest,1,
2014-06-08,Push Up,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,
2014-06-10,Seated Leg Curl Machine,Legs,210.0,10.0,,,,,2100.0,280.0,,Legs,1,
2014-06-10,Seated Leg Curl Machine,Legs,210.0,10.0,,,,,2100.0,280.0,,Legs,1,
2014-06-10,Seated Leg Curl Machine,Legs,195.0,10.0,,,,Right knee started bothering me,1950.0,260.0,,Legs,1,
2014-06-10,Leg Press,Legs,225.0,10.0,,,,,2250.0,300.0,,Legs,1,
2014-06-10,Leg Press,Legs,225.0,10.0,,,,,2250.0,300.0,,Legs,1,
2014-06-10,Leg Press,Legs,225.0,10.0,,,,,2250.0,300.0,,Legs,1,
2014-06-17,Flat Dumbbell Bench Press,Chest,55.0,10.0,,,,,550.0,73.33333333333333,,Chest,1,
2014-06-17,Flat Dumbbell Bench Press,Chest,55.0,10.0,,,,,550.0,73.33333333333333,,Chest,1,
2014-06-17,Flat Dumbbell Bench Press,Chest,55.0,8.0,,,,,440.0,69.66666666666667,,Chest,1,
2014-06-17,Dumbbell Hammer Curl,Back,35.0,8.0,,,,,280.0,44.333333333333336,,Chest,1,
2014-06-17,Dumbbell Hammer Curl,Back,35.0,5.0,,,,,175.0,40.833333333333336,,Chest,1,
2014-06-18,Stationary Bike,Cardio,,,1.4,mi,0.0,,,,inf,Cardio,0,
2014-06-18,Rowing Machine,Cardio,,,1162.0,m,0.0,,,,inf,Cardio,0,
2014-06-19,Running (Treadmill),Cardio,,,0.55,mi,0.0,"Right knee, ankle, and instep starting hurting. Never start on treadmill cold",,,inf,Legs,0,
2014-06-19,Dumbbell Hammer Curl,Back,40.0,6.0,,,,,240.0,48.0,,Legs,1,
2014-06-19,Dumbbell Hammer Curl,Back,35.0,5.0,,,,,175.0,40.833333333333336,,Legs,1,
2014-06-19,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Legs,1,
2014-06-19,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Legs,1,
2014-06-19,Pull Up,Back,1.0,6.0,,,,,6.0,1.2,,Legs,1,
2014-06-19,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Legs,1,
2014-06-19,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Legs,1,
2014-06-19,Leg Press,Legs,225.0,10.0,,,,,2250.0,300.0,,Legs,1,
2014-06-19,Leg Press,Legs,240.0,10.0,,,,,2400.0,320.0,,Legs,1,
2014-06-19,Leg Press,Legs,240.0,10.0,,,,,2400.0,320.0,,Legs,1,
2014-06-19,Standing Calf Raise Machine,Legs,70.0,10.0,,,,,700.0,93.33333333333333,,Legs,1,
2014-06-19,Standing Calf Raise Machine,Legs,70.0,10.0,,,,,700.0,93.33333333333333,,Legs,1,
2014-06-19,Standing Calf Raise Machine,Legs,70.0,10.0,,,,,700.0,93.33333333333333,,Legs,1,
2014-06-22,Stationary Bike,Cardio,,,1.6,mi,0.0,,,,inf,Legs,0,
2014-06-22,Running (Treadmill),Cardio,,,0.63,mi,0.0,,,,inf,Legs,0,
2014-06-22,Leg Press,Legs,255.0,10.0,,,,,2550.0,340.0,,Legs,1,
2014-06-22,Leg Press,Legs,255.0,10.0,,,,,2550.0,340.0,,Legs,1,
2014-06-22,Leg Press,Legs,255.0,10.0,,,,,2550.0,340.0,,Legs,1,
2014-06-22,Standing Calf Raise Machine,Legs,135.0,10.0,,,,,1350.0,180.0,,Legs,1,
2014-06-22,Standing Calf Raise Machine,Legs,120.0,10.0,,,,,1200.0,160.0,,Legs,1,
2014-06-22,Standing Calf Raise Machine,Legs,120.0,10.0,,,,,1200.0,160.0,,Legs,1,
2014-06-22,Pull Up,Back,1.0,10.0,,,,,10.0,1.3333333333333333,,Legs,1,
2014-06-22,Pull Up,Back,1.0,6.0,,,,,6.0,1.2,,Legs,1,
2014-06-22,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Legs,1,
2014-06-22,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Legs,1,
2014-06-24,Stationary Bike,Cardio,,,1.48,mi,0.0,,,,inf,Back,0,
2014-06-24,Running (Treadmill),Cardio,,,0.56,mi,0.0,,,,inf,Back,0,
2014-06-24,Dumbbell Hammer Curl,Back,40.0,5.0,,,,,200.0,46.666666666666664,,Back,1,
2014-06-24,Dumbbell Hammer Curl,Back,35.0,5.0,,,,,175.0,40.833333333333336,,Back,1,
2014-06-24,Dumbbell Hammer Curl,Back,35.0,10.0,,,,,350.0,46.666666666666664,,Back,1,
2014-06-24,Dumbbell Hammer Curl,Back,35.0,5.0,,,,,175.0,40.833333333333336,,Back,1,
2014-06-24,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Back,1,
2014-06-24,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Back,1,
2014-06-24,Flat Dumbbell Bench Press,Chest,60.0,5.0,,,,,300.0,70.0,,Back,1,
2014-06-24,Pull Up,Back,1.0,10.0,,,,,10.0,1.3333333333333333,,Back,1,
2014-06-24,Pull Up,Back,1.0,6.0,,,,,6.0,1.2,,Back,1,
2014-06-24,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2014-06-24,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-06-24,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-06-24,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-06-26,Stationary Bike,Cardio,,,1.56,mi,0.0,,,,inf,Cardio,0,
2014-06-26,Running (Treadmill),Cardio,,,0.62,mi,0.0,,,,inf,Cardio,0,
2014-06-30,Stationary Bike,Cardio,,,1.63,mi,0.0,,,,inf,Cardio,0,
2014-06-30,Rowing Machine,Cardio,,,1200.0,m,0.0,,,,inf,Cardio,0,
2014-07-01,Stationary Bike,Cardio,,,1.45,mi,0.0,,,,inf,Chest,0,
2014-07-01,Running (Treadmill),Cardio,,,0.63,mi,0.0,,,,inf,Chest,0,
2014-07-01,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,
2014-07-01,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,
2014-07-01,Flat Dumbbell Bench Press,Chest,60.0,6.0,,,,,360.0,72.0,,Chest,1,
2014-07-01,Dumbbell Curl,Back,35.0,10.0,,,,,350.0,46.666666666666664,,Chest,1,
2014-07-02,Stationary Bike,Cardio,,,1.42,mi,0.0,,,,inf,Back,0,
2014-07-02,Running (Treadmill),Cardio,,,0.6,mi,0.0,,,,inf,Back,0,
2014-07-02,Rowing Machine,Cardio,,,1198.0,m,0.0,,,,inf,Back,0,
2014-07-02,Lat Pulldown,Back,155.0,10.0,,,,,1550.0,206.66666666666666,,Back,1,
2014-07-02,Lat Pulldown,Back,155.0,10.0,,,,,1550.0,206.66666666666666,,Back,1,
2014-07-02,Lat Pulldown,Back,155.0,10.0,,,,,1550.0,206.66666666666666,,Back,1,
2014-07-02,Pull Up,Back,1.0,6.0,,,,,6.0,1.2,,Back,1,
2014-07-02,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2014-07-02,Pull Up,Back,1.0,3.0,,,,,3.0,1.1,,Back,1,
2014-07-05,Stationary Bike,Cardio,,,2.0,mi,0.0,Just doing bike for a while until the doctor can help with my knee,,,inf,Cardio,0,
2014-07-07,Stationary Bike,Cardio,,,1.53,mi,0.0,,,,inf,Chest,0,
2014-07-07,Running (Treadmill),Cardio,,,0.61,mi,0.0,,,,inf,Chest,0,
2014-07-07,Flat Dumbbell Bench Press,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,
2014-07-07,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,
2014-07-07,Flat Dumbbell Bench Press,Chest,60.0,10.0,,,,,600.0,80.0,,Chest,1,
2014-07-07,Dumbbell Hammer Curl,Back,35.0,10.0,,,,,350.0,46.666666666666664,,Chest,1,
2014-07-07,Dumbbell Hammer Curl,Back,35.0,5.0,,,,,175.0,40.833333333333336,,Chest,1,
2014-07-07,Dumbbell Hammer Curl,Back,35.0,4.0,,,,,140.0,39.666666666666664,,Chest,1,
2014-07-09,Stationary Bike,Cardio,,,1.38,mi,0.0,,,,inf,Back,0,
2014-07-09,Rowing Machine,Cardio,,,1250.0,m,0.0,,,,inf,Back,0,
2014-07-09,Seated Cable Row,Back,120.0,8.0,,,,,960.0,152.0,,Back,1,
2014-07-09,Seated Cable Row,Back,120.0,8.0,,,,,960.0,152.0,,Back,1,
2014-07-09,Seated Cable Row,Back,120.0,8.0,,,,,960.0,152.0,,Back,1,
2014-07-09,Dumbbell Row,Back,60.0,10.0,,,,,600.0,80.0,,Back,1,
2014-07-09,Dumbbell Row,Back,60.0,10.0,,,,,600.0,80.0,,Back,1,
2014-07-09,Dumbbell Row,Back,60.0,10.0,,,,,600.0,80.0,,Back,1,
2014-07-09,Pull Up,Back,1.0,7.0,,,,,7.0,1.2333333333333334,,Back,1,
2014-07-09,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2014-07-09,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2014-07-10,Stationary Bike,Cardio,,,1.34,mi,0.0,,,,inf,Cardio,0,
2014-07-13,Dumbbell Tricep Kickbacks,Chest,30.0,10.0,,,,,300.0,40.0,,Chest,1,
2014-07-13,Dumbbell Overhead Triceps Extension,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,
2014-07-13,Dumbbell Overhead Triceps Extension,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,
2014-07-13,Rowing Machine,Cardio,,,1246.0,m,0.0,,,,inf,Chest,0,
2014-07-15,Stationary Bike,Cardio,,,1.51,mi,0.0,,,,inf,Cardio,0,
2014-07-15,Running (Treadmill),Cardio,,,0.58,mi,0.0,,,,inf,Cardio,0,
2014-07-15,Rowing Machine,Cardio,,,1171.0,m,0.0,,,,inf,Cardio,0,
2014-07-16,Flat Dumbbell Bench Press,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,
2014-07-16,Flat Dumbbell Bench Press,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,
2014-07-16,Flat Dumbbell Bench Press,Chest,65.0,10.0,,,,,650.0,86.66666666666667,,Chest,1,
2014-07-17,Stationary Bike,Cardio,,,1.56,mi,0.0,,,,inf,Cardio,0,
2014-07-17,Running (Treadmill),Cardio,,,0.57,mi,0.0,,,,inf,Cardio,0,
2014-07-21,Stationary Bike,Cardio,,,1.4,mi,0.0,,,,inf,Cardio,0,
2014-07-21,Running (Treadmill),Cardio,,,0.55,mi,0.0,,,,inf,Cardio,0,
2014-07-22,Stationary Bike,Cardio,,,1.6,mi,0.0,,,,inf,Legs,0,
2014-07-22,Running (Treadmill),Cardio,,,0.63,mi,0.0,,,,inf,Legs,0,
2014-07-22,Leg Press,Legs,255.0,10.0,,,,,2550.0,340.0,,Legs,1,
2014-07-22,Leg Press,Legs,255.0,10.0,,,,,2550.0,340.0,,Legs,1,
2014-07-22,Leg Press,Legs,255.0,10.0,,,,,2550.0,340.0,,Legs,1,
2014-07-22,Standing Calf Raise Machine,Legs,135.0,10.0,,,,,1350.0,180.0,,Legs,1,
2014-07-22,Standing Calf Raise Machine,Legs,120.0,10.0,,,,,1200.0,160.0,,Legs,1,
2014-07-22,Standing Calf Raise Machine,Legs,120.0,10.0,,,,,1200.0,160.0,,Legs,1,
2014-07-22,Pull Up,Back,1.0,10.0,,,,,10.0,1.3333333333333333,,Legs,1,
2014-07-22,Pull Up,Back,1.0,6.0,,,,,6.0,1.2,,Legs,1,
2014-07-22,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Legs,1,
2014-07-22,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Legs,1,
2014-07-23,Stationary Bike,Cardio,,,1.44,mi,0.0,,,,inf,Back,0,
2014-07-23,Rowing Machine,Cardio,,,1214.0,m,0.0,,,,inf,Back,0,
2014-07-23,T-Bar Row,Back,120.0,10.0,,,,,1200.0,160.0,,Back,1,
2014-07-23,T-Bar Row,Back,120.0,10.0,,,,,1200.0,160.0,,Back,1,
2014-07-23,T-Bar Row,Back,120.0,10.0,,,,,1200.0,160.0,,Back,1,
2014-07-23,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-07-23,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-07-23,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-07-25,Stationary Bike,Cardio,,,1.5,mi,0.0,,,,inf,Cardio,0,
2014-07-27,Seated Machine Fly,Chest,160.0,10.0,,,,,1600.0,213.33333333333334,,Chest,1,
2014-07-27,Seated Machine Fly,Chest,155.0,10.0,,,,,1550.0,206.66666666666666,,Chest,1,
2014-07-27,Seated Machine Fly,Chest,150.0,3.0,,,,,450.0,165.0,,Chest,1,
2014-07-27,Seated Machine Fly,Chest,145.0,1.0,,,,,145.0,149.83333333333334,,Chest,1,
2014-07-27,Seated Machine Fly,Chest,140.0,1.0,,,,,140.0,144.66666666666666,,Chest,1,
2014-07-27,Dumbbell Shoulder Press,Shoulders,45.0,10.0,,,,,450.0,60.0,,Chest,1,
2014-07-27,Dumbbell Shoulder Press,Shoulders,45.0,10.0,,,,,450.0,60.0,,Chest,1,
2014-07-27,Dumbbell Shoulder Press,Shoulders,45.0,10.0,,,,,450.0,60.0,,Chest,1,
2014-07-27,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,
2014-07-27,Parallel Bar Triceps Dip,Chest,0.0,10.0,,,,,0.0,0.0,,Chest,0,
2014-07-27,Parallel Bar Triceps Dip,Chest,0.0,7.0,,,,,0.0,0.0,,Chest,0,
2014-07-27,Parallel Bar Triceps Dip,Chest,0.0,3.0,,,,,0.0,0.0,,Chest,0,
2014-07-27,Running (Treadmill),Cardio,,,0.56,mi,0.0,,,,inf,Chest,0,
2014-07-28,Stationary Bike,Cardio,,,1.57,mi,0.0,,,,inf,Cardio,0,
2014-07-28,Running (Treadmill),Cardio,,,0.57,mi,0.0,,,,inf,Cardio,0,
2014-07-30,Rowing Machine,Cardio,,,1222.0,m,0.0,,,,inf,Back,0,
2014-07-30,T-Bar Row,Back,135.0,10.0,,,,,1350.0,180.0,,Back,1,
2014-07-30,T-Bar Row,Back,135.0,10.0,,,,,1350.0,180.0,,Back,1,
2014-07-30,T-Bar Row,Back,135.0,10.0,,,,,1350.0,180.0,,Back,1,
2014-07-30,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-07-30,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-07-30,Lat Pulldown,Back,150.0,10.0,,,,,1500.0,200.0,,Back,1,
2014-07-31,Stationary Bike,Cardio,,,1.35,mi,0.0,,,,inf,Cardio,0,
2014-08-04,Stationary Bike,Cardio,,,1.56,mi,0.0,,,,inf,Cardio,0,
2014-08-04,Running (Treadmill),Cardio,,,0.58,mi,0.0,,,,inf,Cardio,0,
2014-08-07,Stationary Bike,Cardio,,,1.37,mi,0.0,,,,inf,Back,0,
2014-08-07,Rowing Machine,Cardio,,,1358.0,m,0.0,,,,inf,Back,0,
2014-08-07,Pull Up,Back,1.0,6.0,,,,,6.0,1.2,,Back,1,
2014-08-07,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2014-08-07,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2014-08-08,Seated Machine Fly,Chest,165.0,10.0,,,,,1650.0,220.0,,Chest,1,
2014-08-08,Seated Machine Fly,Chest,165.0,10.0,,,,,1650.0,220.0,,Chest,1,
2014-08-08,Seated Machine Fly,Chest,165.0,3.0,,,,,495.0,181.5,,Chest,1,
2014-08-08,Seated Machine Fly,Chest,160.0,1.0,,,,,160.0,165.33333333333334,,Chest,1,
2014-08-08,Seated Machine Fly,Chest,155.0,1.0,,,,,155.0,160.16666666666666,,Chest,1,
2014-08-08,Seated Machine Fly,Chest,150.0,1.0,,,,,150.0,155.0,,Chest,1,
2014-08-11,Stationary Bike,Cardio,,,1.53,mi,0.0,,,,inf,Cardio,0,
2014-08-11,Running (Treadmill),Cardio,,,0.57,mi,0.0,,,,inf,Cardio,0,
2014-08-12,Stationary Bike,Cardio,,,1.5,mi,0.0,,,,inf,Cardio,0,
2014-08-12,Running (Treadmill),Cardio,,,0.56,mi,0.0,,,,inf,Cardio,0,
2014-08-14,Stationary Bike,Cardio,,,1.53,mi,0.0,,,,inf,Back,0,
2014-08-14,Rowing Machine,Cardio,,,1310.0,m,0.0,,,,inf,Back,0,
2014-08-14,Pull Up,Back,1.0,8.0,,,,,8.0,1.2666666666666666,,Back,1,
2014-08-14,Pull Up,Back,1.0,5.0,,,,,5.0,1.1666666666666667,,Back,1,
2014-08-14,Pull Up,Back,1.0,4.0,,,,,4.0,1.1333333333333333,,Back,1,
2014-08-14,Dumbbell Row,Back,65.0,10.0,,,,,650.0,86.66666666666667,,Back,1,
2014-08-14,Dumbbell Row,Back,65.0,10.0,,,,,650.0,86.66666666666667,,Back,1,
2014-08-14,Dumbbell Row,Back,65.0,10.0,,,,,650.0,86.66666666666667,,Back,1,
2014-08-15,Dumbbell Shoulder Press,Shoulders,35.0,10.0,,,,,350.0,46.666666666666664,,Shoulders,1,
2014-08-15,Dumbbell Shoulder Press,Shoulders,35.0,6.0,,,,,210.0,42.0,,Shoulders,1,
2014-08-15,Dumbbell Shoulder Press,Shoulders,35.0,6.0,,,,,210.0,42.0,,Shoulders,1,
2014-08-15,Dumbbell Shoulder Press,Shoulders,30.0,6.0,,,,,180.0,36.0,,Shoulders,1,
2014-08-15,Dumbbell Shoulder Press,Shoulders,30.0,6.0,,,,,180.0,36.0,,Shoulders,1,
2014-08-15,Running (Treadmill),Cardio,,,0.57,mi,0.0,,,,inf,Shoulders,0,
2014-08-17,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,80.0,7.0,,,,,560.0,98.66666666666667,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,Wayyy too much rest,840.0,98.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,60.0,12.0,,,,,720.0,84.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,60.0,12.0,,,,,720.0,84.0,,Chest,1,
2014-08-17,Flat Dumbbell Bench Press,Chest,60.0,12.0,,,,,720.0,84.0,,Chest,1,
2014-08-18,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,12.0,,,,,1140.0,133.0,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,12.0,,,,,1140.0,133.0,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,12.0,,,,,1140.0,133.0,,Back,1,
2014-08-18,Bent Over Row,Back,95.0,9.0,,,,,855.0,123.5,,Back,1,
2014-08-18,Bent Over Row,Back,85.0,12.0,,,,,1020.0,119.0,,Back,1,
2014-08-18,Bent Over Row,Back,85.0,12.0,,,,,1020.0,119.0,,Back,1,
2014-08-18,Bent Over Row,Back,85.0,12.0,,,,,1020.0,119.0,,Back,1,
2014-08-18,Bent Over Row,Back,85.0,11.0,,,,,935.0,116.16666666666667,,Back,1,
2014-08-18,Bent Over Row,Back,85.0,12.0,,,,,1020.0,119.0,,Back,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,80.0,7.0,,,,,560.0,98.66666666666667,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,70.0,12.0,,,,,840.0,98.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,60.0,12.0,,,,Wayyy too much rest,720.0,84.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,60.0,12.0,,,,Wayyy too much rest,720.0,84.0,,Chest,1,
2014-09-03,Flat Dumbbell Bench Press,Chest,60.0,12.0,,,,Wayyy too much rest,720.0,84.0,,Chest,1,
2014-09-06,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,12.0,,,,,1140.0,133.0,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,12.0,,,,,1140.0,133.0,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,12.0,,,,,1140.0,133.0,,Back,1,
2014-09-06,Bent Over Row,Back,95.0,9.0,,,,,855.0,123.5,,Back,1,
2014-09-06,Bent Over Row,Back,85.0,12.0,,,,,1020.0,119.0,,Back,1,
2014-09-06,Bent Over Row,Back,85.0,12.0,,,,,1020.0,119.0,,Back,1,
2014-09-06,Bent Over Row,Back,85.0,12.0,,,,Wayyy too much rest,1020.0,119.0,,Back,1,
2014-09-06,Bent Over Row,Back,85.0,11.0,,,,Wayyy too much rest,935.0,116.16666666666667,,Back,1,
2014-09-06,Bent Over Row,Back,85.0,12.0,,,,"Wayyy too much rest; toward the latter half, it becomes difficult to continue lifting with the same amount of rest",1020.0,119.0,,Back,1,
2014-10-17,Lat Pulldown,Back,115.0,15.0,,,,,1725.0,172.5,,Back,1,
2014-10-17,Lat Pulldown,Back,115.0,15.0,,,,,1725.0,172.5,,Back,1,
2014-10-17,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-10-17,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-10-17,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-10-17,Bent Over Row,Back,95.0,15.0,,,,,1425.0,142.5,,Back,1,
2014-10-17,Bent Over Row,Back,95.0,11.0,,,,,1045.0,129.83333333333334,,Back,1,
2014-10-17,Bent Over Row,Back,90.0,8.0,,,,,720.0,114.0,,Back,1,
2014-10-17,Bent Over Row,Back,85.0,11.0,,,,,935.0,116.16666666666667,,Back,1,
2014-10-18,Flat Barbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-10-18,Flat Barbell Bench Press,Chest,80.0,15.0,,,,,1200.0,120.0,,Chest,1,
2014-10-18,Flat Barbell Bench Press,Chest,80.0,10.0,,,,,800.0,106.66666666666667,,Chest,1,
2014-10-18,Flat Barbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-10-18,Flat Barbell Bench Press,Chest,70.0,15.0,,,,,1050.0,105.0,,Chest,1,
2014-11-30,Flat Dumbbell Bench Press,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,
2014-11-30,Flat Dumbbell Bench Press,Chest,50.0,10.0,,,,,500.0,66.66666666666667,,Chest,1,
2014-11-30,Flat Dumbbell Bench Press,Chest,55.0,10.0,,,,,550.0,73.33333333333333,,Chest,1,
2014-11-30,Dumbbell Curl,Back,30.0,10.0,,,,,300.0,40.0,,Chest,1,
2014-11-30,Dumbbell Curl,Back,30.0,5.0,,,,,150.0,35.0,,Chest,1,
2014-11-30,Dumbbell Curl,Back,25.0,5.0,,,,,125.0,29.166666666666668,,Chest,1,
